UniqueID,startprice.predict.Final.glmnet
10001,160.124010070371
10004,250.161138500599
10005,307.317564201487
10008,318.804535428649
10012,97.4437690680537
10016,367.005392147013
10018,219.342344612903
10020,66.3828397327196
10022,186.979396603567
10023,184.211366434933
10024,327.002677068825
10025,487.946215873889
10026,203.232519200684
10028,218.610028479817
10029,227.527619325844
10033,284.999830418242
10035,383.780343221273
10036,425.388832855643
10038,65.7623266922604
10039,201.080347967258
10040,211.855132886781
10042,84.1957377483186
10043,328.346203238445
10044,397.140028532478
10046,543.758771499414
10047,229.848511441157
10052,204.214872554424
10053,208.65490135338
10054,44.4894097285686
10055,320.96900328333
10057,127.106871500553
10058,219.786343083775
10059,213.517266091559
10060,193.633535979809
10063,241.92090402729
10065,163.732246435363
10066,338.393967903452
10067,452.348804961352
10069,240.126461284964
10071,209.521109623012
10072,308.243820595258
10077,193.206802351127
10079,217.680314382299
10082,209.892047598492
10083,499.670986372079
10084,500.755797234447
10085,160.757788769244
10087,509.48652734718
10088,205.417106388792
10093,231.06419780683
10094,230.472357375602
10096,386.217589541566
10100,186.781436755595
10102,481.209412033914
10103,103.256235975618
10104,281.631692373771
10106,221.229213291999
10107,76.0959382038309
10110,85.8450986283613
10111,253.820465475249
10112,46.0010805689748
10115,203.256227990476
10116,507.262905660385
10120,198.816081383608
10121,221.566778727033
10122,226.000402647382
10126,213.649281373982
10127,52.7966328572134
10128,203.409847496698
10129,199.298892112809
10132,213.145888967129
10133,194.731681007979
10135,152.910650943445
10136,295.236097460419
10139,346.651993278428
10144,267.64596772039
10146,195.316193695386
10148,290.353048718402
10149,199.012245580951
10153,544.005358774816
10155,224.377655988338
10158,175.886648613737
10160,318.106714356975
10163,386.555043633293
10164,284.334022090866
10167,283.268230136112
10168,220.741932847
10170,373.619976463978
10171,196.741745650825
10172,354.997607377246
10182,66.7101670747582
10184,149.748816303872
10188,270.549660451034
10191,217.56117608031
10193,168.867627495196
10195,58.0501459585586
10197,401.449223135529
10199,61.3834188252358
10200,133.841625587297
10204,239.593657654617
10206,170.625789022799
10207,349.785097343949
10212,270.833595746427
10215,529.527195029223
10216,198.052416477685
10217,36.5140392685505
10219,421.808871325481
10221,446.085053128893
10222,203.643685075956
10229,292.820128774731
10232,511.894159924094
10235,182.877818846398
10236,292.254103822788
10239,331.579399760947
10241,84.0035346634831
10244,319.948351702831
10246,228.984117510733
10249,67.0131682345726
10252,211.644489877929
10254,25.5884810013221
10257,368.213733930576
10260,343.403265649432
10261,120.220838144547
10264,142.726126531331
10266,330.181927935987
10267,366.733933526262
10274,149.129662344624
10279,329.578816307949
10282,221.575412257238
10283,60.0453145068489
10287,386.783314760627
10296,91.6480675358172
10299,72.952508263103
10302,142.89071806991
10308,278.860930090211
10314,242.514136866147
10315,365.955870253789
10316,291.628715533816
10317,88.3205492651242
10320,566.917142817688
10325,149.367163579764
10335,189.524812485221
10347,86.1739193988007
10351,86.3205826127157
10359,225.778075791222
10362,238.245665705403
10366,75.4110592868445
10369,243.653371557338
10374,146.929190774888
10377,132.258109948149
10382,64.8085372648058
10383,121.029648368435
10385,160.849371519834
10386,236.43381988837
10390,160.377566362612
10404,111.537785641344
10409,218.596243726398
10413,189.454970561613
10414,262.692006823835
10416,59.4228061613846
10423,-25.1337619481565
10424,245.824107585512
10426,289.35855267933
10428,521.54091730072
10429,294.564759835324
10432,242.383997571183
10433,202.229549121659
10434,216.279788019025
10440,186.772893496444
10451,240.562271602109
10455,16.4360564442456
10461,450.618677004373
10465,250.407415812328
10466,93.5794216623429
10469,262.94404348761
10471,117.450970294595
10472,151.158119625002
10473,148.146471962832
10483,224.390912249682
10485,188.483375960631
10488,105.76345132151
10489,123.098824150342
10491,64.4918752223918
10494,102.891140475613
10495,126.494241089728
10498,159.890255881568
10500,251.618466547741
10503,219.921323081699
10504,126.77833593425
10506,236.751275123643
10508,213.417217348141
10512,89.3058188882416
10513,364.498020151094
10518,251.79738525804
10520,208.724385930414
10522,250.031602752422
10523,446.963767406882
10526,46.4925218327307
10527,145.893101329901
10528,82.2553593015619
10529,73.0638935810753
10532,70.0991781869693
10537,169.023834771111
10539,260.958947313958
10541,140.195819022801
10546,337.906596150527
10547,168.030296644032
10550,363.220548790814
10554,231.261484553846
10555,360.660971516661
10559,247.575010193336
10560,285.256623352393
10563,305.168189320709
10564,30.5435021531592
10565,413.720869457168
10567,76.5739683145868
10568,54.3486273159792
10569,105.886925736021
10574,220.764223792182
10575,219.761469989428
10581,46.8446853302725
10583,234.851479101584
10586,153.170184948595
10587,444.460012752083
10590,398.863881714245
10591,156.666161159991
10594,515.533345903322
10595,16.9395529786592
10596,259.88355996348
10597,284.59033938307
10601,243.049664332808
10602,2.67107049056301
10603,66.7598995099059
10605,343.461654228754
10607,86.7323643296456
10609,276.277459873334
10613,432.051146821718
10614,369.094606281533
10619,242.857219846819
10622,227.679807286587
10628,85.1781667786409
10629,247.213087722615
10632,199.700233575122
10637,518.165218411659
10638,48.5304946718733
10643,515.666644275485
10644,465.747922454668
10645,121.498940525107
10647,398.328064825132
10648,84.3723717683872
10649,190.590427493943
10650,587.433935162508
10651,280.341296493696
10655,321.941539229949
10658,43.9686326967877
10660,305.441742537304
10663,199.888664683006
10665,239.21196491409
10667,168.059252950983
10668,205.416445073068
10671,34.4476386823243
10673,75.8827316211799
10674,223.453102919808
10676,255.950697447223
10679,227.570011609935
10680,197.884615626804
10681,218.054418750995
10682,538.398919964676
10683,48.4300034605236
10687,82.1012918639095
10690,229.012742986179
10691,162.864216587729
10695,57.9016479689591
10700,249.167951328964
10705,72.7086157400328
10706,43.0720886481271
10707,170.815711498399
10709,189.042761967762
10710,256.431842779397
10711,236.891249088637
10718,187.760565946816
10719,399.334875465055
10722,66.126518025868
10724,269.39733973029
10731,204.562042530869
10733,218.993824423106
10735,60.7688261265746
10737,221.884076190106
10738,224.397250603116
10739,186.050765275117
10741,119.588134557038
10742,374.483681571545
10743,28.7003091636871
10744,333.234404947749
10746,410.941698165509
10747,216.75249977735
10748,150.779821068143
10751,174.99771448815
10752,196.57360149684
10760,10.4113675270215
10762,124.202396517012
10764,243.543178905476
10765,234.271520477392
10766,135.403341869437
10767,373.124780475953
10770,198.796275351563
10771,225.829649928615
10772,72.4855813773641
10774,133.735977738904
10776,261.577878961738
10777,279.089595708265
10783,359.867293618248
10785,26.4311962334763
10786,114.158416959931
10787,313.567650139532
10788,255.963370975009
10789,170.498762394909
10791,132.648413538632
10793,456.602601521777
10800,295.386532471835
10801,30.4548884784521
10804,269.223065594561
10806,314.192158321969
10807,150.369814244938
10809,260.687979410669
10815,293.443638369857
10818,255.221737976605
10819,167.496958405609
10821,192.789984669637
10828,86.0892595854411
10829,286.696235573115
10831,234.062736488039
10833,256.802763940416
10836,-13.9781217088591
10839,486.14323634945
10841,94.9276579678324
10842,93.4129740646384
10845,230.591686253187
10847,277.558453048072
10849,298.447562503827
10850,210.514012385612
10851,222.993610523988
10852,335.035450779069
10856,218.430256426049
10857,73.8060281179442
10862,205.173824161047
10865,289.141913377757
10867,340.721459189368
10873,231.715089354058
10874,209.447117033716
10877,303.095825836078
10878,168.332172368138
10879,62.0372833897208
10883,425.771650824667
10884,391.649645074275
10886,245.551782587401
10888,174.427732920401
10889,440.553047338289
10890,219.642889680935
10891,253.77435696876
10893,218.098258829937
10894,486.122918562474
10895,178.899301469224
10900,38.2575135590437
10903,292.415448063267
10904,131.454438438853
10906,167.757559268965
10908,429.006625139898
10909,488.47139156917
10910,283.955489430597
10911,394.728987720529
10914,218.062735681549
10915,223.248930056149
10916,176.147576397224
10917,76.9801958982287
10921,312.531400811584
10922,-6.6595589070522
10924,244.763035560184
10925,313.532728512239
10927,196.615960801812
10928,271.956242984989
10929,81.454683644717
10930,271.810675065351
10932,253.627857811452
10933,357.335157576344
10934,257.474610929247
10938,180.304558429852
10939,137.981524632554
10940,303.147375623898
10941,99.0154016680414
10945,418.038127349496
10946,338.241466370609
10947,268.920652401782
10948,106.597141496715
10949,253.315914539259
10951,556.397873909062
10952,23.7865140879754
10953,365.151886363494
10954,364.094928733678
10955,59.8039955148012
10956,392.763627312635
10959,73.8203892306368
10960,177.195341027928
10964,252.712959724582
10967,192.407149279489
10968,239.677550334045
10969,167.293807149461
10970,110.331336478988
10972,113.873234146799
10973,95.4489686950533
10975,290.313345107973
10977,230.742420138845
10978,193.147177747276
10979,319.155080994238
10980,345.330737907467
10981,213.784562451062
10982,553.508541270173
10983,474.821756331182
10984,216.794569931693
10985,456.565060597151
10987,482.97348738122
10989,372.131259649461
10990,207.670600073932
10992,87.3711638769534
10994,158.491460079747
10995,354.366035648266
10996,147.858345076101
10999,281.332240864502
11000,155.643813721622
11001,133.207494106402
11002,205.491221831167
11003,454.16502787454
11004,110.012839241952
11006,157.120301889159
11007,94.6145491337358
11008,102.534146853087
11009,67.5809603151769
11010,221.402921485593
11011,176.158921010484
11012,430.177625661585
11013,506.921817023903
11014,250.810668993266
11016,23.8228069346381
11018,297.963021102373
11019,221.119597611
11020,254.683727454553
11021,269.298375875833
11022,255.424832811765
11023,248.489401906039
11024,75.1501857078815
11029,289.021743211739
11031,297.656018288868
11032,169.688587003205
11033,68.1878784791624
11034,320.109901092235
11035,375.219672152104
11037,67.2429665011099
11038,57.6433997394191
11040,369.771159991867
11041,309.076155102608
11044,231.387516403961
11045,465.561174526153
11046,144.653484384045
11047,166.312565929893
11048,210.290707430785
11050,57.6272832580514
11051,170.04589193872
11052,55.2323814903897
11058,551.391657798063
11060,207.633877778887
11063,233.883489288143
11065,198.870917315126
11067,236.668398021159
11068,216.455232200493
11069,222.123908175087
11070,290.781261719859
11071,357.906459272177
11072,80.9470214631392
11073,484.321747100476
11074,238.941366062307
11075,264.875287753357
11076,134.512924339832
11077,291.912753550563
11078,51.0436280837554
11079,211.457539863305
11080,58.0554888373544
11081,205.107853680696
11082,145.254796253524
11083,389.811206144078
11084,339.222119813877
11087,168.944358597817
11088,447.048509832069
11089,170.240518584937
11090,215.54619914183
11091,258.45229201266
11092,69.6967193086325
11093,148.550335761517
11094,374.215925128906
11095,119.584584852244
11097,12.2406156985122
11098,378.45070456317
11103,163.510918972853
11104,369.337422482907
11105,294.756832114279
11106,245.731991002222
11108,317.050851540685
11109,111.555820552993
11110,432.555119736559
11111,57.8347658515984
11112,485.606425457635
11113,267.144588559412
11114,77.1966521555255
11116,144.171654334217
11118,322.282947347988
11120,205.727504337884
11121,109.396814132485
11123,452.307899407965
11124,221.934247056063
11126,393.769222703912
11127,91.3962668025006
11130,354.444866184457
11133,275.131974973023
11135,272.184294344114
11136,449.830893066842
11137,288.376365202205
11138,116.725456908309
11139,111.244431919155
11140,472.936785267323
11141,469.135629230205
11143,347.336616967986
11145,257.611573364845
11146,384.175604599747
11147,286.222012168669
11148,231.064314975918
11149,202.361325114683
11150,445.38373316275
11151,462.694487510591
11152,147.281296819683
11153,235.437995702349
11154,376.0303406197
11155,75.6484542870692
11156,242.264691852485
11157,46.4323133995346
11159,155.820262698578
11160,309.470283929162
11161,148.518129605016
11162,385.417269498911
11163,90.9120366501871
11164,246.428522415966
11166,118.83947341376
11168,378.785825566043
11169,152.481161703213
11170,211.930606947679
11171,303.913473155587
11172,214.946943956797
11174,186.573274419928
11175,22.0301677181397
11176,519.276311460888
11177,301.928847455386
11178,233.727266789092
11179,244.818026585476
11181,81.2063118796852
11182,478.604069850432
11183,361.300987124996
11184,345.067622471823
11185,393.828020313197
11187,300.276255193592
11188,295.9040688629
11189,384.885968455763
11191,292.173140817681
11192,415.793900083557
11193,150.417064011463
11194,231.079243103312
11195,12.534918589572
11197,507.089891899557
11198,268.981161463921
11201,117.775742258465
11202,117.904135993035
11203,234.346865580662
11204,153.180814685854
11205,436.23272472121
11206,372.350239141012
11207,110.068260824851
11208,326.927803089824
11209,177.379171443401
11210,379.579992907645
11211,391.074191685486
11214,499.721438197123
11215,256.974949945628
11216,29.4712437624203
11219,342.521992272571
11220,294.995799710494
11221,174.182953334821
11222,243.008422045106
11223,76.7068727245072
11224,499.341838455483
11226,375.400025672314
11227,334.572614109115
11228,229.331953660883
11229,258.592646266132
11230,278.886252824177
11232,35.2771921421182
11237,81.5090720977872
11238,469.995144182157
11239,130.186112911142
11240,100.52456598601
11242,273.808340411272
11243,34.8959958551947
11244,299.537634130466
11246,184.511422132913
11247,431.038451627788
11248,136.186771311369
11250,14.8071251581003
11251,261.276834248012
11252,471.672562341482
11253,516.210299022679
11254,462.451938356489
11255,497.428041549467
11257,142.8147779792
11258,8.84463795810347
11259,316.347165230224
11261,275.380365008985
11262,73.2703453717316
11263,267.052876997219
11264,511.081328340852
11265,266.370900433929
11266,183.192463427062
11267,292.90713075771
11268,429.258280156536
11269,208.241472520151
11270,547.82168100087
11271,240.371290124001
11272,493.646874181387
11273,198.94261956009
11274,87.60973101395
11275,210.040841838244
11276,235.395933570478
11278,48.5895258275016
11280,161.898252971049
11282,415.178177351488
11283,520.440127864879
11285,23.4688352436885
11287,231.966848305259
11288,310.062044401049
11290,163.061960499085
11291,304.030356702224
11292,516.222282058487
11294,329.33100746092
11297,345.76000790657
11298,285.946350048187
11299,440.575791074058
11301,257.20998430756
11303,285.082286369514
11304,226.802305229957
11305,119.93521353114
11306,503.112794932948
11307,151.831134600376
11308,279.352971505374
11309,95.5837039008845
11310,287.57691133925
11311,187.752268801877
11312,153.54546459558
11314,266.884286273144
11315,254.291313433269
