"UniqueID","startprice","startprice.predict."
10001,159.99,205.335453302311
10002,0.99,44.6203647334592
10003,199.99,232.062546134586
10004,235,338.970994359189
10005,199.99,160.889455379964
10006,175,180.312713447153
10007,100,149.415658616591
10008,329.99,339.882991484499
10009,0.99,71.8777962436326
10010,150,119.962504002763
10011,199.99,192.867037747132
10012,99.99,115.511116165268
10013,20,24.0701470706849
10014,75,121.800435352413
10015,199.99,207.601609107689
10016,344.95,421.14950047414
10017,184.5,190.393477691436
10018,209.98,240.558118115581
10019,375,367.265108569406
10020,95,133.487891160599
10021,125,131.5637726915
10022,187.5,185.975117872061
10023,129.99,175.384163066798
10024,329.99,279.765982883289
10025,149,474.670121778424
10026,238.8,234.231943933365
10027,84.99,101.774936760851
10028,249.99,196.049940169562
10029,309.99,283.416969155365
10030,319.95,313.515295925873
10031,185,229.810591447014
10032,90,100.188221455265
10033,299.98,207.921940181444
10034,49,224.4789259835
10035,444.99,351.290134260774
10036,480,383.647731270713
10037,225,239.42989396886
10038,79,133.287079352642
10039,189.85,208.258234369862
10040,159.99,204.935453764326
10041,199.99,210.958709177146
10042,115,110.206127830829
10043,289.95,228.539087911648
10044,499.95,445.355313800566
10045,199.99,224.914784351524
10046,550,496.578619791313
10047,209.99,245.911517299187
10048,185,229.62093585061
10049,100,83.4770350023676
10050,279.99,186.011986255995
10051,614.99,508.943512269852
10052,259,242.50703148274
10053,240,217.939763116963
10054,69.99,121.354186890284
10055,398.99,393.465583404568
10056,175,94.1199106623151
10057,84.99,203.210769465488
10058,269.99,190.73298234597
10059,295,215.836010292989
10060,210,172.532872841779
10061,160,182.815175410823
10062,0.99,61.250618826502
10063,304.89,178.98318820236
10064,0.99,43.9286796171603
10065,195,193.630611492246
10066,319,266.710340418871
10067,389.99,439.421645852361
10068,79.99,100.577567892293
10069,254.99,220.620809602331
10070,115,87.241896589185
10071,159.95,211.578794134286
10072,279.99,76.7990693204225
10073,99.99,66.7737592781667
10074,75,43.4424390448285
10075,135,69.7427076482569
10076,130,167.782630083579
10077,119.95,194.685461381439
10078,50,31.6434211211096
10079,269.94,224.281406967439
10080,380,423.265870867169
10081,0.99,75.3244020158654
10082,169.95,190.465233268693
10083,319.85,243.615204345401
10084,329.99,364.736887050774
10085,249.95,212.812418698993
10086,130,167.671067968047
10087,550,495.992648680801
10088,169.98,207.001732688813
10089,149.99,173.799750523659
10090,305,182.372393445545
10091,0.01,39.7336517601454
10092,450,301.824441714926
10093,194.29,215.636842841024
10094,193.15,196.974546193483
10095,62,52.2661324335573
10096,489.99,447.620807590339
10097,99,107.237520520127
10098,45,65.6820649611289
10099,134.95,157.293333178728
10100,199.99,210.300492695507
10101,264.99,316.04057914932
10102,349,255.912187395609
10103,160,70.7139064431613
10104,295,282.69668381269
10105,199,214.23464931344
10106,279.95,201.951877268922
10107,149.95,158.206129933568
10108,290,190.897315787878
10109,339.99,419.729544516525
10110,99,118.513562826826
10111,320,276.309931096223
10112,255,131.3722654534
10113,114.99,75.682079315979
10114,250,145.506879520173
10115,250,178.028000677951
10116,549.99,448.633284362589
10117,215,210.210599942529
10118,325,254.834297601106
10119,199.99,170.933072294672
10120,250,209.823909623457
10121,249.99,186.961750698327
10122,299.99,235.673044884306
10123,159.99,159.298689579848
10124,9.99,106.936302808191
10125,125,97.9996387557262
10126,344,229.009191325281
10127,100,31.0967667550025
10128,250,177.88296992776
10129,175,159.941589594709
10130,100,124.636940055821
10131,150,171.201210769696
10132,119.99,167.32945601979
10133,225,219.892125062361
10134,49.49,42.7730663516361
10135,225,74.8388694201757
10136,389.99,459.811621682193
10137,255,121.746198771555
10138,25,46.536291408393
10139,274.99,196.483190232811
10140,0.99,69.0175538972984
10141,185,90.1194957306188
10142,250,97.8099831593217
10143,99,133.270169473236
10144,215,247.590378120353
10145,58,72.6292376758128
10146,187.5,188.954326401073
10147,189.99,200.592915376755
10148,229,259.523539418424
10149,159.93,179.999995989255
10150,89.95,80.411440709092
10151,60,60.8754646885398
10152,0.99,73.6373099279089
10153,639.99,351.488548649087
10154,40,60.2907545907328
10155,284.99,215.50261552134
10156,29.99,56.9807526290178
10157,49.99,36.1572295086124
10158,139.98,184.776973820556
10159,199,196.261233576696
10160,294.99,316.347978237982
10161,499,382.32980797592
10162,50,30.7062993506402
10163,299.99,354.876782758799
10164,270,258.146876565031
10165,80,34.8353803551482
10166,0.01,73.6772030102887
10167,399.99,282.413176257313
10168,279.95,201.260192152623
10169,50,36.0233549699739
10170,329,313.835648296398
10171,187.5,188.675421112243
10172,269,296.959296873847
10173,50,74.0445480162487
10174,0.99,78.8661135067605
10175,65,30.5612686004485
10176,89.99,68.6040891472117
10177,149,192.427953681484
10178,184.95,218.172526960809
10179,99,63.6866772557239
10180,225,126.544980298552
10181,200,170.64744246485
10182,100,56.6906911286344
10183,319,366.729927870012
10184,15,192.054078167234
10185,99,46.8224336173663
10186,99.99,77.9952764466679
10187,174.95,78.3784927328839
10188,299,282.4111857498
10189,0.99,31.2228892327312
10190,50,42.1483185046565
10191,215,229.195186168816
10192,62,51.1839799128962
10193,250,121.257883165384
10194,100,117.438540788804
10195,200,106.870031601492
10196,99.99,79.5508393397729
10197,404.99,410.548611040727
10198,0.99,139.582017886999
10199,50,81.4591972586979
10200,89.99,201.61543121338
10201,49.99,66.5568170360456
10202,100,106.745732607554
10203,79.99,66.9076536224948
10204,309.99,221.153239783966
10205,415,421.537255519111
10206,200,203.101366400377
10207,269,296.520932777696
10208,184.99,128.200312247321
10209,50,30.1819574076395
10210,165,141.611696246588
10211,25,63.7554619700787
10212,299,282.143436672523
10213,99,73.851782090842
10214,99,97.0067359274908
10215,374.95,452.746764423138
10216,189,188.790026810959
10217,75,119.535724407112
10218,175,201.808991903191
10219,480,309.242817808102
10220,0.99,25.6178924710741
10221,465.99,271.671121827132
10222,399.99,220.764715723478
10223,0.99,25.5844238364145
10224,50,50.8269811431936
10225,70,119.426799487542
10226,1,34.0090744548654
10227,299.99,298.016845744874
10228,150,126.126132620419
10229,187.99,229.154039268294
10230,42,31.7735110979937
10231,399.99,225.108813224356
10232,425,329.885513095316
10233,0.99,46.2869354628123
10234,339,336.908065108355
10235,164.99,166.078863167854
10236,319.95,331.384562152658
10237,99,71.070809178168
10238,0.99,73.5728768020118
10239,398.99,390.6562081766
10240,55,41.5905079269961
10241,99.99,50.2556254127474
10242,175,151.214484824995
10243,140,84.9288127149417
10244,155,210.936191941104
10245,300,188.77546585029
10246,400,173.205450938847
10247,1,89.4635131171975
10248,89.99,195.5069117355
10249,114.94,136.328267815121
10250,45,79.2958195537713
10251,89,50.3854063719338
10252,159.99,157.771032718804
10253,200,233.576392925164
10254,229.97,55.8874438968035
10255,0.99,46.0414988086418
10256,40,29.6576154646387
10257,499.99,304.270014169567
10258,0.99,73.3497525709477
10259,150,169.773215690886
10260,334.99,264.546035377549
10261,250,154.821455426026
10262,59.95,88.3351251453919
10263,50,67.6453398762539
