"UniqueID","startprice","startprice.log","startprice.predict.All.Interact.X.glmnet","startprice.predict.All.Interact.X.glmnet.err","startprice.predict.All.Interact.X.glmnet.accurate"
10001,159.99,5.07511131328062,200.288786712688,40.2987867126881,FALSE
10004,235,5.45958551414416,338.508781865723,103.508781865723,FALSE
10005,199.99,5.298267365298,129.585918140113,70.4040818598866,FALSE
10008,329.99,5.79906235097108,340.334376730765,10.3443767307651,FALSE
10012,99.99,4.60507018098776,114.312405537051,14.322405537051,FALSE
10016,344.95,5.84339947899212,418.542539324302,73.5925393243016,FALSE
10018,209.98,5.34701228808679,273.251187226309,63.2711872263087,FALSE
10020,95,4.55387689160054,132.638141106255,37.6381411062546,FALSE
10022,187.5,5.23377884541047,187.618069683121,0.118069683120922,FALSE
10023,129.99,4.86745752441993,178.032867825282,48.0428678252815,FALSE
10024,329.99,5.79906235097108,277.419953763217,52.5700462367834,FALSE
10025,149,5.00394630594546,474.844415666828,325.844415666828,FALSE
10026,238.8,5.47562638151845,263.949337970849,25.1493379708494,FALSE
10028,249.99,5.52142091706223,197.414412250063,52.5755877499368,FALSE
10029,309.99,5.73654003889437,322.394035566305,12.4040355663047,FALSE
10033,299.98,5.70371580576721,190.218182053363,109.761817946637,FALSE
10035,444.99,6.09805181000363,349.668592644804,95.321407355196,FALSE
10036,480,6.17378610390194,399.197845068548,80.802154931452,FALSE
10038,79,4.36944785246702,132.44489836567,53.44489836567,FALSE
10039,189.85,5.24623428667781,205.660570766255,15.8105707662553,FALSE
10040,159.99,5.07511131328062,200.435201822981,40.4452018229815,FALSE
10042,115,4.74493212836325,110.661924021575,4.33807597842502,FALSE
10043,289.95,5.66970849432245,226.841090227329,63.1089097726711,FALSE
10044,499.95,6.21450809342186,463.503368775752,36.4466312242478,FALSE
10046,550,6.30991827822652,493.581203453136,56.4187965468642,FALSE
10047,209.99,5.34705991053603,234.541073488125,24.5510734881253,FALSE
10052,259,5.55682806169954,247.931279270456,11.0687207295436,FALSE
10053,240,5.48063892334199,216.130156108748,23.8698438912519,FALSE
10054,69.99,4.24835237470145,120.24401686208,50.2540168620799,FALSE
10055,398.99,5.98893635391915,402.604214203388,3.61421420338769,FALSE
10057,84.99,4.44253360251053,202.725341147974,117.735341147974,FALSE
10058,269.99,5.59838492127545,189.379779921664,80.6102200783357,FALSE
10059,295,5.68697535633982,204.501772849987,90.4982271500127,FALSE
10060,210,5.34710753071747,174.060225483233,35.9397745167667,FALSE
10063,304.89,5.71995105581779,154.927136598743,149.962863401257,FALSE
10065,195,5.27299955856375,192.323232366965,2.6767676330353,FALSE
10066,319,5.76519110278484,265.713905172914,53.286094827086,FALSE
10067,389.99,5.96612109776931,435.482254139554,45.4922541395545,FALSE
10069,254.99,5.5412243287032,220.313422453347,34.6765775466532,FALSE
10071,159.95,5.07486126639553,213.143252493548,53.1932524935483,FALSE
10072,279.99,5.63475388824576,69.6733733604369,210.316626639563,FALSE
10077,119.95,4.7870749892857,196.884348912564,76.9343489125639,FALSE
10079,269.94,5.59819971208114,228.095346851716,41.8446531482841,FALSE
10082,169.95,5.13550427614213,189.122122934218,19.1721229342181,FALSE
10083,319.85,5.76785213589615,229.085794337494,90.764205662506,FALSE
10084,329.99,5.79906235097108,362.958439587395,32.9684395873953,FALSE
10085,249.95,5.52126089785958,217.814953202186,32.1350467978137,FALSE
10087,550,6.30991827822652,493.079515238367,56.9204847616328,FALSE
10088,169.98,5.13568078307048,208.640995752108,38.6609957521085,FALSE
10093,194.29,5.26935188825502,207.388445109623,13.0984451096235,FALSE
