"UniqueID","startprice","startprice.predict."
10001,159.99,154.892844123875
10002,0.99,-16.3021539687396
10003,199.99,191.169874061477
10004,235,248.482784476614
10005,199.99,284.469497162213
10006,175,180.599203157018
10007,100,128.283888445686
10008,329.99,307.462530885801
10009,0.99,18.3036429709076
10010,150,146.445220847153
10011,199.99,198.533848440653
10012,99.99,99.8905577655806
10013,20,38.4249179617711
10014,75,47.9546286469402
10015,199.99,217.037062117829
10016,344.95,370.351755227665
10017,184.5,189.867678847012
10018,209.98,209.612331024544
10019,375,360.155309920189
10020,95,76.9032035611011
10021,125,128.688907012233
10022,187.5,182.796680983636
10023,129.99,182.580351420892
10024,329.99,338.474195008784
10025,149,498.796309630163
10026,238.8,196.715674447407
10027,84.99,84.3719574436224
10028,249.99,212.733662561125
10029,309.99,253.131843760972
10030,319.95,339.246667670603
10031,185,182.909857916152
10032,90,86.9094016915683
10033,299.98,320.585491949853
10034,49,69.6573854038922
10035,444.99,368.187227187593
10036,480,387.8345124543
10037,225,242.682905962223
10038,79,76.9375086937971
10039,189.85,184.591519600524
10040,159.99,205.019676126582
10041,199.99,179.357909991003
10042,115,94.7559664820376
10043,289.95,347.114652036289
10044,499.95,376.003306864639
10045,199.99,219.751654364721
10046,550,549.118372279453
10047,209.99,234.642010156175
10048,185,183.331105293198
10049,100,86.361423136316
10050,279.99,261.495388015985
10051,614.99,591.304229899039
10052,259,218.159627983345
10053,240,190.51173831765
10054,69.99,47.5091018931615
10055,398.99,341.847048291363
10056,175,147.597972048725
10057,84.99,125.387542301813
10058,269.99,230.587188790872
10059,295,224.835332465472
10060,210,200.099438681065
10061,160,213.105214274188
10062,0.99,-21.5257899037365
10063,304.89,266.825633764454
10064,0.99,-17.1933405393429
10065,195,160.838612211134
10066,319,354.687289137536
10067,389.99,467.055808032465
10068,79.99,80.5453194581567
10069,254.99,236.042883458934
10070,115,105.014675432325
10071,159.95,219.459229537801
10072,279.99,322.060680902151
10073,99.99,91.7635132544433
10074,75,86.5229078945549
10075,135,96.1987938446436
10076,130,115.28775337226
10077,119.95,203.236871926663
10078,50,65.8023993882941
10079,269.94,231.945292724633
10080,380,422.276464531365
10081,0.99,21.2027326706746
10082,169.95,217.467960270313
10083,319.85,516.020002847951
10084,329.99,510.314111912519
10085,249.95,164.752477368188
10086,130,115.12274763298
10087,550,508.404713339048
10088,169.98,211.688813832454
10089,149.99,145.469014939293
10090,305,263.583835532283
10091,0.01,21.9973858318384
10092,450,471.790039933038
10093,194.29,224.950681411415
10094,193.15,214.599280576507
10095,62,59.0258245564189
10096,489.99,382.309870697887
10097,99,73.2964628809564
10098,45,42.2419318531434
10099,134.95,146.751254153615
10100,199.99,176.865280564779
10101,264.99,237.527373305901
10102,349,488.716963240898
10103,160,112.588908934497
10104,295,270.536283596216
