UniqueID,Probability1
11862,0.143062489444856
11863,0.198069721802544
11864,0.0936555482527777
11865,0.585287228863235
11866,0.038761536639346
11867,0.0787694923273126
11868,0.0536675619135006
11869,0.0769576912389584
11870,0.386597907275071
11871,0.9999
11872,0.0884988884800196
11873,0.190078488385282
11874,0.302922292450199
11875,0.682078920361054
11876,0.277912610014447
11877,0.439273131102688
11878,0.456913242231599
11879,0.184861350169251
11880,0.175442397379765
11881,0.444339691874549
11882,0.00357684767824772
11883,0.114093642491362
11884,0.251702289976742
11885,0
11886,0.592127484012738
11887,0.233128332220656
11888,0.162535439022975
11889,0.0531866697996693
11890,0.0568155474868492
11891,0.99995949344496
11892,0.145037297826001
11893,0.486267798075156
11894,0.422900631577682
11895,0.1296641001602
11896,0.112095016661464
11897,0.175846868260916
11898,0.183917411205586
11899,0.0671900238714036
11900,0.0771908849117302
11901,0.226948435140397
11902,0.59740765787133
11903,0.0508095967010351
11904,0.152877972610917
11905,0.0132573071822243
11906,0.827287450832878
11907,0.242379286253656
11908,0.0787029549567412
11909,0.0191054282548699
11910,0.170563396830141
11911,0.0874129431061779
11912,0.0866605564331079
11913,0.706682476963717
11914,0.725282374328122
11915,0.181594758397787
11916,0.0791979214396282
11917,0.21811760713148
11918,0.585929142352942
11919,0.232810486612978
11920,0.0625936696353034
11921,0.000487704479020289
11922,0.434375355170912
11923,0.997649325881123
11924,0.344584411078686
11925,0.997440989494246
11926,0.0292503536488988
11927,0.619056322833964
11928,0.259670561039206
11929,0.16964065865569
11930,0.994475925806197
11931,0.657401791525474
11932,0.143868243620908
11933,0.578220334423245
11934,0.033297490005984
11935,0.090736699486525
11936,0.145560222864792
11937,0.688003160739209
11938,0.672776589238378
11939,0.0469084604225158
11940,0.519523236035959
11941,0.422184827592144
11942,0.546796464692301
11943,0.0462737789726318
11944,0.687699898068675
11945,0.993221854035822
11946,0.575136423754378
11947,0.995591879324303
11948,0.0744456625116677
11949,0.66278655619282
11950,0.387193031939901
11951,0.0443627276328745
11952,0.167334889292979
11953,0.998632703290096
11954,0.181520375424051
11955,0.702039833237329
11956,0.994729865449183
11957,0.75747624552191
11958,0.113773652663412
11959,0.759700218134511
11960,0.496985238833386
11961,0.622564161292697
11962,0.0391708092079418
11963,0.11904727611266
11964,0.183252267030668
11965,0.0439176147020698
11966,0.572197751949043
11967,0.9999
11968,0.676276438771053
11969,0.603060553171995
11970,0.802703164593551
11971,0.539634313003744
11972,0.601685452578144
11973,0.992849168875643
11974,0.999983875404722
11975,0.682144819981381
11976,0.429010551801709
11977,0.745128378784049
11978,0.369024116706039
11979,0.994050971660327
11980,0.586347970269271
11981,0.619783899263661
11982,0.571154642537313
11983,0.993714378282364
11984,0.737574668665514
11985,0.994369064430339
11986,0.235410991955674
11987,0.661175010302116
11988,0.0777967572155085
11989,0.995847849119211
11990,0.627566830959475
11991,0.723344878456989
11992,0.443646309165712
11993,0.982313472675269
11994,0.629489243286843
11995,0.486732442390088
11996,0.392837957607202
11997,0.313237564044084
11998,0.177702157550011
11999,0.699123812403132
12000,0.9999
12001,0.642103300504929
12002,0.999524377374775
12003,0.994425401973273
12004,0.709095359764847
12005,0.872740075111252
12006,0.586437928624821
12007,0.601550466348788
12008,0.158219418744006
12009,0.602761590263785
12010,0.994755572406858
12011,0.995195207129039
12012,0.379239317270746
12013,0.0750563325455241
12014,0.282249840350669
12015,0.637740651770368
12016,0.222443477715879
12017,0.993938956180034
12018,0.991777628982008
12019,0.703792711624137
12020,0.597213649086168
12021,0.685587132725565
12022,0.701403025669789
12023,0.744942645234793
12024,0.0392456773834154
12025,0.923271275525073
12026,0.997009088769205
12027,0.995267581112932
12028,0.318969028595813
12029,0.557406503230515
12030,0.992779598902473
12031,0.986211087945121
12032,0.588986919836504
12033,0.529796908967705
12034,0.615022742178045
12035,0.00266625250453742
12036,0.197155554698888
12037,0.26957094343348
12038,0.0913204559675674
12039,0.583966367215178
12040,0.125153856111177
12041,0.487086782829649
12042,0.726762633630982
12043,0.161986767260123
12044,0.193360002144559
12045,0.456025055025756
12046,0.464593628238412
12047,0.128329621495787
12048,0.598160214210947
12049,0.880156546171293
12050,0.108642416769916
12051,0.704256407732296
12052,0.1310596661358
12053,0.475245325264719
12054,0.221098513969482
12055,0.962469049757447
12056,0.860103806381759
12057,0.126002733049946
12058,0.453256300037899
12059,0.453807666392261
12060,0.154336279476774
12061,0.999928019440433
12062,0.994960267073002
12063,0.307201521294239
12064,0.58836623693888
12065,0.990543011433541
12066,0.531394355809882
12067,0.700558243123598
12068,0.990750948986881
12069,0.0787703519447574
12070,0.126578813827723
12071,0.132768681474111
12072,0.9999
12073,0.496004041636467
12074,0.470023924035965
12075,0.331658759504809
12076,0.940822142013683
12077,0.0956755358495274
12078,0.0961764364825503
12079,0.621044496569499
12080,0.417744492438176
12081,0.565610773536038
12082,0.568345143415835
12083,0.759986298438682
12084,0.999895107397422
12085,0.0952267842826662
12086,0.132557953800894
12087,0.994975787472658
12088,0.034952870110094
12089,0.35205024277027
12090,0.707824637002452
12091,0.987567958817909
12092,0.401512666276338
12093,0.514508065090469
12094,0.64400153742197
12095,0.0868420458291713
12096,0.895482103395079
12097,0.737545371788486
12098,0.147361491380926
12099,0.308682331482206
12100,0.0703631859013747
12101,0.096100859019485
12102,0.99651948414088
12103,0.0416488665836275
12104,0.165235636606756
12105,0.995334735642391
12106,0.0811695974812828
12107,0.997896380957384
12108,0.38417728832666
12109,0.180385297776018
12110,0.111831205111636
12111,0.9999
12112,0.427047974092307
12113,0.651643499464544
12114,0.665423095236107
12115,0.351454579216106
12116,0.553721104722364
12117,0.323866916449839
12118,0.814716435529194
12119,0.124124228991423
12120,0.265991565150195
12121,0.610467404631986
12122,0.546712694839135
12123,0.969496495827607
12124,0.755008936113515
12125,0.722393714606836
12126,0.9999
12127,0.669937113207938
12128,0.0829951903860598
12129,0.885153484144927
12130,0.81185800613296
12131,0.135519715350528
12132,0.412239372972545
12133,0.119834676787224
12134,0.7469053962311
12135,0.0858438265483434
12136,0.545924486654909
12137,0.172294584338764
12138,0.461258565169272
12139,0.996032440170618
12140,0.318616464316407
12141,0.803439356388203
12142,0.118741360193528
12143,0.100308511244112
12144,0.113402268648616
12145,0.552243150433745
12146,0.997009542336909
12147,0.739605006173202
12148,0.284930213768976
12149,0.997568274120737
12150,0.0679738059038172
12151,0.543768592460946
12152,0.985978421397167
12153,0.0295839684743245
12154,0.432698457456475
12155,0.37372491443726
12156,0.543618005556501
12157,0.445182154729004
12158,0.288679760282223
12159,0.273681931990406
12160,0.764961155984659
12161,0.550260010085603
12162,0.613714018727772
12163,0.827307663537371
12164,0.670320701946234
12165,0.103685357630814
12166,0.9971649190695
12167,0.328039534583762
12168,0.520424776693686
12169,0.486829542390219
12170,0.221348813117003
12171,0.28538062071646
12172,0.985521567120929
12173,0.9983280608979
12174,0.44656591444899
12175,0.0990862962286199
12176,0.121771533582841
12177,0.965720339009469
12178,0.0172019870063089
12179,0.149533249696734
12180,0.510747662320708
12181,0.364085609229978
12182,0.623957378038697
12183,0.444234097167901
12184,0.668968813598236
12185,0.66671531509468
12186,0.609265872769716
12187,0.495474458142657
12188,0.577007935873194
12189,0.473208676621225
12190,0.741248307069996
12191,0.437952043087097
12192,0.353682893796431
12193,0.0883130445856934
12194,0.138338629496416
12195,0.160244389977654
12196,0.605566913766314
12197,0.162958721348863
12198,0.0861857027034505
12199,0.550119131908835
12200,0.762710664009666
12201,0.998560014617847
12202,0.0773445453406778
12203,0.385635923695578
12204,0.69267731350001
12205,0.995705563946958
12206,0.593180420205629
12207,0.181313112610353
12208,0.631304799036302
12209,0.762207781339458
12210,0.0132215230996143
12211,0.126524166009674
12212,0.33963601402309
12213,0.985058917573098
12214,0.927904987659699
12215,0.999924935231751
12216,0.0531076006505067
12217,0.451056344784639
12218,0.121441632083315
12219,0.568657286728361
12220,0.230755180362612
12221,0.319155172745854
12222,0.0875074947999801
12223,0.0754609820000836
12224,0.49326459105736
12225,0.0845664977983354
12226,0.540486552061473
12227,0.859804982999913
12228,0.516249804215161
12229,0.573058781978404
12230,0.594768237328865
12231,0.386535674542668
12232,0.98744384048881
12233,0.664558290296084
12234,0.993218369214468
12235,0.167187550325443
12236,0.29928587722703
12237,0.99719699447362
12238,0.165550637771618
12239,0.429913936136992
12240,0.958964507302037
12241,0.343400197112622
12242,0.121501480929065
12243,0.175968968243227
12244,0.793577311730779
12245,0.983380207966679
12246,0.122696857878605
12247,0.129240834601851
12248,0.640697626262941
12249,0.436578588096086
12250,0.120594753764574
12251,0.240945377085973
12252,0.162045909403013
12253,0
12254,0.709526974421848
12255,0.0591003123619848
12256,0.0827066154341477
12257,0.373710721110576
12258,0.0385953320095591
12259,0.0948994701664863
12260,0.996332635262145
12261,0.212513882410042
12262,0.108527633002429
12263,0.989223912653716
12264,0.535273385110595
12265,0.994450619168901
12266,0.0476602650677945
12267,0.112466743180318
12268,0.394273580623414
12269,0.0674927380766386
12270,0.400691511451306
12271,0.992449976360773
12272,0.465660703173415
12273,0.124929878175847
12274,0.276561815727555
12275,0.514799295177729
12276,0.0532640631576694
12277,0.131462276991272
12278,0.500671941676076
12279,0.133194598059737
12280,0.348427356448409
12281,0.151918494439339
12282,0.0572938637529681
12283,0.252841176732344
12284,0.100933218716465
12285,0.393265812373875
12286,0.225505864791637
12287,0.167642016715995
12288,0.192144905703232
12289,0.336704655069669
12290,0.0598496143285878
12291,0.434204995381409
12292,0.0253466132254368
12293,0.0666520796805384
12294,0.0950814771791237
12295,0.0622214057531045
12296,0.119225194885791
12297,0.417884116332563
12298,0.151612313136346
12299,0.630640999704209
12300,0.0834562679174311
12301,0.0950115789744725
12302,0.0658122486469391
12303,0.235294888588694
12304,0.182176899928987
12305,0.570551548203238
12306,0.077644868003352
12307,0.165361252844208
12308,0.999975983014459
12309,0.0226609822028283
12310,0.994859012645755
12311,0.00134060851137838
12312,0.119023117780263
12313,0.0753922215599469
12314,0.0664391150987056
12315,0.347990942935692
12316,0.0509318744255877
12317,0.0590582865469468
12318,0.0967774315276888
12319,0.000351859688115208
12320,0.0965697745795306
12321,0.0981703309214228
12322,0.996437242517521
12323,0.142916552756813
12324,0.693431852548603
