"UniqueID","startprice","startprice.predict."
10001,159.99,190.706738630527
10002,0.99,54.8194029763689
10003,199.99,236.773365928201
10004,235,304.348846793782
10005,199.99,215.922021581536
10006,175,150.494153020528
10007,100,150.930306884066
10008,329.99,340.578749298646
10009,0.99,89.0792013016646
10010,150,116.366760798414
10011,199.99,202.043773153839
10012,99.99,151.155086605026
10013,20,26.1575355165652
10014,75,150.048001754587
10015,199.99,211.341412418381
10016,344.95,405.271205709571
10017,184.5,185.397726739916
10018,209.98,258.114668040524
10019,375,341.880589747588
10020,95,162.869082493485
10021,125,144.432047272525
10022,187.5,182.565118235449
10023,129.99,143.302076126692
10024,329.99,301.624222366208
10025,149,396.132425295008
10026,238.8,290.659660642196
10027,84.99,151.669219805117
10028,249.99,203.262698780449
10029,309.99,236.177223505707
10030,319.95,294.07390281503
10031,185,240.36772856557
10032,90,146.023162266588
10033,299.98,255.032113945265
10034,49,258.360603466854
10035,444.99,319.739077792222
10036,480,286.695599219114
10037,225,266.202517547388
10038,79,162.683449003865
10039,189.85,193.806230761022
10040,159.99,196.421666096816
10041,199.99,218.411886841894
10042,115,143.429369895592
10043,289.95,271.798014353743
10044,499.95,384.16755524788
10045,199.99,251.036959429114
10046,550,443.168792356919
10047,209.99,232.429801565401
10048,185,240.192408047596
10049,100,75.5176762544779
10050,279.99,201.762818658612
10051,614.99,445.226494516194
10052,259,198.516773824066
10053,240,236.257717345923
10054,69.99,149.635482888765
10055,398.99,264.737078765744
10056,175,117.068181998819
10057,84.99,215.810363844063
10058,269.99,217.415898356947
10059,295,143.686479526566
10060,210,191.98599622768
10061,160,208.230072041436
10062,0.99,103.402346561067
10063,304.89,158.432523719377
10064,0.99,54.1799987343446
10065,195,198.21334596958
10066,319,287.683481701037
10067,389.99,388.638148453656
10068,79.99,136.104845475829
10069,254.99,229.512013728669
10070,115,70.7737583694074
10071,159.95,206.92932087596
10072,279.99,278.324681448616
10073,99.99,42.268630664258
10074,75,25.0878908823245
10075,135,64.8928433560854
10076,130,162.733045606793
10077,119.95,204.354593276745
10078,50,16.1705986722324
10079,269.94,295.035992243837
10080,380,370.989565720945
10081,0.99,74.5259905421559
10082,169.95,217.168387037453
10083,319.85,319.250804710641
10084,329.99,334.629550519703
10085,249.95,263.741978694309
10086,130,162.629915890337
10087,550,442.745960519451
10088,169.98,223.873226505767
10089,149.99,165.945149832019
10090,305,207.930995863715
10091,0.01,35.5632291600355
10092,450,291.175454536514
10093,194.29,166.116208940501
10094,193.15,215.566132894936
10095,62,67.7098498070301
10096,489.99,328.616746803032
10097,99,102.586573696479
10098,45,40.7060724802693
10099,134.95,154.166317022738
10100,199.99,217.803421514806
10101,264.99,290.603946320714
10102,349,332.562454105432
10103,160,109.638291380086
10104,295,278.626930263294
10105,199,218.838315563726
10106,279.95,225.79691604147
10107,149.95,256.843334186019
10108,290,220.628320942866
10109,339.99,404.312099346534
10110,99,184.045149103679
10111,320,323.534527004907
10112,255,54.1479041631745
10113,114.99,69.140675418905
10114,250,145.682006969389
10115,250,167.789854321126
10116,549.99,390.645662612365
10117,215,213.072879782123
10118,325,261.010999265458
10119,199.99,152.680132572026
10120,250,192.612077644654
10121,249.99,198.793370920915
10122,299.99,275.641878136516
10123,159.99,154.1959924809
10124,9.99,102.308123462049
10125,125,97.2111828953994
10126,344,179.314273740974
10127,100,11.6583448163389
10128,250,167.655785689734
10129,175,173.371260239804
10130,100,51.7406475477945
10131,150,185.25121044788
10132,119.99,189.850153446271
10133,225,219.975943219844
10134,49.49,24.4691125835913
10135,225,69.854817122886
10136,389.99,336.72968271506
10137,255,135.919040319654
10138,25,26.3969156788914
10139,274.99,269.836940869644
10140,0.99,64.2225001991243
10141,185,89.5852119003256
10142,250,97.035862377425
10143,99,136.284609291496
10144,215,241.389018982956
10145,58,85.829716689235
10146,187.5,184.06735339764
10147,189.99,185.437943416968
10148,229,266.851275605786
10149,159.93,199.591283685232
10150,89.95,68.7277679036083
10151,60,55.3988520659255
10152,0.99,80.310339292282
10153,639.99,361.982626566297
10154,40,31.346796827801
10155,284.99,209.859461728571
10156,29.99,69.5936083059924
10157,49.99,17.8687236815747
10158,139.98,191.289544976487
10159,199,214.895789737975
10160,294.99,281.170366457189
10161,499,368.630679953812
10162,50,15.3043090540058
10163,299.99,338.446381292251
10164,270,239.176538880559
10165,80,59.7017028649893
10166,0.01,75.8983055560426
10167,399.99,213.457688053356
10168,279.95,225.157511799446
10169,50,17.7449680218281
10170,329,320.938461728291
10171,187.5,183.809529106501
10172,269,261.972208753745
10173,50,66.3950219041621
10174,0.99,80.1709089963146
10175,65,15.1702404226136
10176,89.99,67.8581514651457
10177,149,205.618484193508
10178,184.95,205.450980906695
10179,99,40.7103024318349
10180,225,140.278727693149
10181,200,187.528860804273
10182,100,69.325471043208
10183,319,297.112012704995
10184,15,188.711541195927
10185,99,51.4769370819812
10186,99.99,81.2626176047476
10187,174.95,79.6819018393424
10188,299,279.766861314553
10189,0.99,38.4518678049522
10190,50,27.8985044167016
10191,215,242.866771816522
10192,62,66.7094915574113
10193,250,120.971236420216
10194,100,110.467704805065
10195,200,94.9952064042903
10196,99.99,56.0456488564081
10197,404.99,301.944802536656
10198,0.99,130.64263432637
10199,50,106.366803206053
10200,89.99,214.335608898749
10201,49.99,103.909657705268
10202,100,121.817435624475
10203,79.99,69.8865061381522
10204,309.99,219.984364709522
10205,415,313.466200605468
10206,200,208.967091752842
10207,269,261.611254746151
10208,184.99,137.571263551108
10209,50,14.8195993866648
10210,165,153.135779553304
10211,25,64.2590150587392
10212,299,279.51934999506
10213,99,73.1646782849427
10214,99,96.2933284189451
10215,374.95,397.690004220596
10216,189,237.323535382973
10217,75,147.954468510539
10218,175,212.579572615369
10219,480,302.735571350486
10220,0.99,29.1307241854354
10221,465.99,275.628918904229
10222,399.99,184.440413725765
10223,0.99,29.0997852704987
10224,50,66.3794764647536
10225,70,84.3571048396406
10226,1,29.6849384280539
10227,299.99,185.740386091942
10228,150,137.493409669249
10229,187.99,231.61828354455
10230,42,32.5726131458838
10231,399.99,160.739820584126
10232,425,318.804989010346
10233,0.99,50.9819144429946
10234,339,322.140922004759
10235,164.99,178.914138976628
10236,319.95,280.330777892742
10237,99,72.9171669654494
10238,0.99,72.9068539938038
10239,398.99,262.839491982962
10240,55,27.3828558344239
10241,99.99,57.7942300678094
10242,175,155.318614229987
10243,140,83.1112936724527
10244,155,262.486679493932
10245,300,200.455211813892
10246,400,214.743140548061
10247,1,91.9460821093804
10248,89.99,195.856729135532
10249,114.94,159.013343510733
10250,45,67.6964707390528
10251,89,52.385445352909
10252,159.99,165.554737545705
10253,200,252.095144431217
10254,229.97,68.5829370847281
10255,0.99,50.7550290667924
10256,40,14.3348897193237
10257,499.99,341.913043554594
10258,0.99,72.7005945608928
10259,150,183.931150077249
10260,334.99,285.682765201799
10261,250,149.868967417573
10262,59.95,84.9408220674037
10263,50,62.9540046867211
10264,225,86.4940299443851
10265,80,54.6588175955982
10266,320,261.898129444291
10267,335,315.93118523341
10268,200,116.218863883202
10269,100,72.5871518727917
10270,29.99,29.5863164543983
10271,75,57.7287431832181
10272,305,284.952416102238
10273,150,148.187056426349
10274,144.99,187.783373747827
10275,78,68.4884297856167
10276,19.95,46.5382879743792
10277,300,334.757852755317
10278,100,126.721756550095
10279,399,241.046354522864
10280,329.99,251.80882945907
10281,0.01,51.8406063055367
10282,199.99,246.930090449648
10283,20,51.4073091880914
10284,100,201.468289056759
10285,0.01,27.6807583994183
10286,41,78.1126146769857
10287,439.99,384.961876292307
10288,74.99,72.3912054115261
10289,250,123.95635738246
10290,50,34.5421994562322
10291,0.99,84.6417458896826
10292,0.99,136.833379483934
