"UniqueID","startprice","startprice.log","startprice.predict.All.Interact.X.glmnet","startprice.predict.All.Interact.X.glmnet.err","startprice.predict.All.Interact.X.glmnet.accurate"
10001,159.99,5.07511131328062,191.289964866078,31.2999648660781,FALSE
10004,235,5.45958551414416,368.674158926794,133.674158926794,FALSE
10005,199.99,5.298267365298,130.461557484122,69.5284425158781,FALSE
10008,329.99,5.79906235097108,341.513671734101,11.5236717341013,FALSE
10012,99.99,4.60507018098776,115.188281094637,15.1982810946373,FALSE
10016,344.95,5.84339947899212,417.003359494661,72.0533594946613,FALSE
10018,209.98,5.34701228808679,283.730165473876,73.7501654738761,FALSE
10020,95,4.55387689160054,132.576731598125,37.5767315981254,FALSE
10022,187.5,5.23377884541047,186.909574574163,0.590425425837196,FALSE
10023,129.99,4.86745752441993,177.166486419896,47.176486419896,FALSE
10024,329.99,5.79906235097108,276.600654689461,53.3893453105393,FALSE
10025,149,5.00394630594546,474.023083093735,325.023083093735,FALSE
10026,238.8,5.47562638151845,273.26473337909,34.4647333790898,FALSE
10028,249.99,5.52142091706223,198.79422883068,51.1957711693197,FALSE
10029,309.99,5.73654003889437,278.749525275428,31.240474724572,FALSE
10033,299.98,5.70371580576721,182.499432538304,117.480567461696,FALSE
10035,444.99,6.09805181000363,351.138755221635,93.8512447783653,FALSE
10036,480,6.17378610390194,398.357723953382,81.642276046618,FALSE
10038,79,4.36944785246702,132.381400817202,53.3814008172018,FALSE
10039,189.85,5.24623428667781,205.940023169088,16.0900231690881,FALSE
10040,159.99,5.07511131328062,199.373051594325,39.3830515943251,FALSE
10042,115,4.74493212836325,109.392113926685,5.60788607331486,FALSE
10043,289.95,5.66970849432245,225.97943171066,63.9705682893402,FALSE
10044,499.95,6.21450809342186,460.011091280419,39.938908719581,FALSE
10046,550,6.30991827822652,487.309270525832,62.6907294741682,FALSE
10047,209.99,5.34705991053603,234.46542963309,24.4754296330898,FALSE
10052,259,5.55682806169954,243.786852428039,15.2131475719611,FALSE
10053,240,5.48063892334199,216.581942059735,23.4180579402655,FALSE
10054,69.99,4.24835237470145,120.579475259231,50.5894752592307,FALSE
10055,398.99,5.98893635391915,397.524165707176,1.46583429282401,FALSE
10057,84.99,4.44253360251053,202.628016511752,117.638016511752,FALSE
10058,269.99,5.59838492127545,188.685065394081,81.3049346059192,FALSE
10059,295,5.68697535633982,203.764483851424,91.2355161485761,FALSE
10060,210,5.34710753071747,170.276414268292,39.7235857317078,FALSE
10063,304.89,5.71995105581779,156.517320272016,148.372679727984,FALSE
10065,195,5.27299955856375,192.684974134583,2.3150258654174,FALSE
10066,319,5.76519110278484,265.080589206003,53.919410793997,FALSE
10067,389.99,5.96612109776931,429.96723680917,39.9772368091695,FALSE
10069,254.99,5.5412243287032,219.922850769545,35.0671492304554,FALSE
10071,159.95,5.07486126639553,213.742961878075,53.7929618780755,FALSE
10072,279.99,5.63475388824576,210.435373246045,69.5546267539549,FALSE
10077,119.95,4.7870749892857,197.309607065898,77.3596070658975,FALSE
10079,269.94,5.59819971208114,230.354109605742,39.5858903942583,FALSE
10082,169.95,5.13550427614213,188.424624352849,18.4746243528494,FALSE
10083,319.85,5.76785213589615,213.367419431249,106.482580568751,FALSE
10084,329.99,5.79906235097108,358.070677483552,28.0806774835524,FALSE
10085,249.95,5.52126089785958,218.853105665928,31.0968943340717,FALSE
10087,550,6.30991827822652,489.795678362751,60.204321637249,FALSE
10088,169.98,5.13568078307048,210.364734388551,40.3847343885513,FALSE
10093,194.29,5.26935188825502,208.071505308928,13.7815053089277,FALSE
10094,193.15,5.26346708911229,196.655065880806,3.50506588080589,FALSE
10096,489.99,6.19438498273316,449.569162748539,40.4208372514613,FALSE
10100,199.99,5.298267365298,210.399272071917,10.4092720719166,FALSE
10102,349,5.85507192220243,224.202793422962,124.797206577038,FALSE
10103,160,5.07517381523383,72.9644683848265,87.0355316151735,FALSE
10104,295,5.68697535633982,285.564026809482,9.43597319051804,FALSE
10106,279.95,5.6346110157949,199.792481508768,80.1575184912319,FALSE
10107,149.95,5.01030190519502,156.528374779925,6.57837477992456,FALSE
10110,99,4.59511985013459,119.543729686483,20.5437296864829,FALSE
10111,320,5.76832099579377,282.580305462788,37.4196945372123,FALSE
10112,255,5.54126354515843,127.269754432187,127.730245567813,FALSE
10115,250,5.52146091786225,201.885121085712,48.1148789142877,FALSE
10116,549.99,6.30990009624304,440.498521435249,109.491478564751,FALSE
10120,250,5.52146091786225,212.223910325512,37.7760896744878,FALSE
10121,249.99,5.52142091706223,188.311162191289,61.6788378087112,FALSE
10122,299.99,5.7037491407673,238.640353983598,61.3496460164021,FALSE
10126,344,5.8406416573734,215.461470428945,128.538529571055,FALSE
10127,100,4.60517018598809,29.9961633603587,70.0038366396412,FALSE
10128,250,5.52146091786225,201.756733851718,48.2432661482821,FALSE
10129,175,5.16478597392351,158.364931702398,16.6350682976023,FALSE
10132,119.99,4.7874084059763,170.25463951836,50.2646395183603,FALSE
10133,225,5.41610040220442,221.300713608793,3.69928639120653,FALSE
10135,225,5.41610040220442,69.2094124591704,155.79058754083,FALSE
10136,389.99,5.96612109776931,461.843711171502,71.8537111715017,FALSE
10139,274.99,5.61673473336903,179.556560788703,95.4334392112972,FALSE
10144,215,5.37063802812766,251.667091409235,36.6670914092349,FALSE
10146,187.5,5.23377884541047,191.362299136482,3.86229913648162,FALSE
10148,229,5.43372200355424,259.5623366792,30.5623366791999,FALSE
10149,159.93,5.07473621950278,185.601318058444,25.6713180584442,FALSE
10153,639.99,6.46145255123165,322.078306123875,317.911693876125,FALSE
10155,284.99,5.65245409193376,189.671665720336,95.3183342796642,FALSE
10158,139.98,4.94149955526139,179.726238529402,39.7462385294019,FALSE
10160,294.99,5.68694145746017,336.830197409938,41.8401974099378,FALSE
10163,299.99,5.7037491407673,352.228403425949,52.2384034259492,FALSE
10164,270,5.59842195899838,261.385448122846,8.61455187715421,FALSE
10167,399.99,5.99143954679548,295.673946696972,104.316053303028,FALSE
10168,279.95,5.6346110157949,199.119675485587,80.8303245144132,FALSE
10170,329,5.79605775076537,311.935606540637,17.0643934593634,FALSE
10171,187.5,5.23377884541047,191.115400609569,3.61540060956941,FALSE
10172,269,5.59471137960184,296.431538311726,27.4315383117264,FALSE
10182,100,4.60517018598809,55.619040612934,44.380959387066,FALSE
10184,15,2.70805020110221,191.180348835772,176.180348835772,FALSE
10188,299,5.70044357339069,285.730441584328,13.2695584156718,FALSE
10191,215,5.37063802812766,230.38896688819,15.3889668881904,FALSE
10193,250,5.52146091786225,114.762797656343,135.237202343657,FALSE
10195,200,5.29831736654804,105.539600255685,94.4603997443152,FALSE
10197,404.99,6.00386237544368,409.499506311664,4.5095063116641,FALSE
10199,50,3.91202300542815,67.6866132408134,17.6866132408134,FALSE
10200,89.99,4.49969855304586,201.215756937814,111.225756937814,FALSE
10204,309.99,5.73654003889437,205.65704626491,104.33295373509,FALSE
10206,200,5.29831736654804,201.806614099194,1.80661409919384,FALSE
10207,269,5.59471137960184,296.015705392781,27.0157053927807,FALSE
10212,299,5.70044357339069,285.493418998492,13.5065810015075,FALSE
10215,374.95,5.9267926837474,451.350195945643,76.4001959456428,FALSE
10216,189,5.24174701505964,183.997652083982,5.00234791601778,FALSE
10217,75,4.31748811353631,118.810646520867,43.8106465208669,FALSE
10219,480,6.17378610390194,272.936594608341,207.063405391659,FALSE
10221,465.99,6.14416417466793,241.825089459787,224.164910540213,FALSE
10222,399.99,5.99143954679548,207.370502783654,192.619497216346,FALSE
10229,187.99,5.23638876992587,228.743998738682,40.7539987386822,FALSE
10232,425,6.05208916892442,327.573087392794,97.4269126072055,FALSE
10235,164.99,5.10588486600335,164.464797841748,0.52520215825183,FALSE
10236,319.95,5.76816473358547,336.400814910107,16.4508149101075,FALSE
10239,398.99,5.98893635391915,394.910378241806,4.07962175819353,FALSE
10241,99.99,4.60507018098776,78.3231608727224,21.6668391272776,FALSE
10244,155,5.04342511691925,248.938584637943,93.9385846379431,FALSE
10246,400,5.99146454710798,170.589762604448,229.410237395552,FALSE
10249,114.94,4.7444102530796,135.553919801682,20.6139198016822,FALSE
10252,159.99,5.07511131328062,157.302550392323,2.68744960767657,FALSE
10254,229.97,5.43794886563323,54.8377174892396,175.13228251076,FALSE
10257,499.99,6.21458809822219,302.359117671956,197.630882328044,FALSE
10260,334.99,5.81410068063326,263.164656637164,71.8253433628357,FALSE
10261,250,5.52146091786225,158.469725744749,91.5302742552511,FALSE
10264,225,5.41610040220442,87.9992169362241,137.000783063776,FALSE
10266,320,5.76832099579377,289.126618393752,30.8733816062485,FALSE
10267,335,5.81413053182507,310.78315530813,24.2168446918702,FALSE
10274,144.99,4.9766647745251,190.291514138888,45.3015141388879,FALSE
10279,399,5.98896141688986,279.699956664767,119.300043335233,FALSE
10282,199.99,5.298267365298,223.268703653117,23.2787036531173,FALSE
10283,20,2.99573227355399,32.237728930388,12.237728930388,FALSE
10287,439.99,6.08675199938131,415.707999798467,24.2820002015332,FALSE
