"UniqueID","startprice","startprice.predict."
10001,159.99,160.124010070371
10002,0.99,-14.7747524178332
10003,199.99,201.170156650528
10004,235,250.161138500599
10005,199.99,307.317564201487
10006,175,199.99386736215
10007,100,137.908565782415
10008,329.99,318.804535428649
10009,0.99,13.3088055618131
10010,150,170.572104644994
10011,199.99,206.911245194965
10012,99.99,97.4437690680537
10013,20,36.8233160529493
10014,75,42.8803030220283
10015,199.99,216.181332963316
10016,344.95,367.005392147013
10017,184.5,197.698981491436
10018,209.98,219.342344612903
10019,375,373.590348427315
10020,95,66.3828397327196
10021,125,128.055872330947
10022,187.5,186.979396603567
10023,129.99,184.211366434933
10024,329.99,327.002677068825
10025,149,487.946215873889
10026,238.8,203.232519200684
10027,84.99,79.7293499316748
10028,249.99,218.610028479817
10029,309.99,227.527619325844
10030,319.95,300.520737362418
10031,185,181.483842652669
10032,90,74.6505291238084
10033,299.98,284.999830418242
10034,49,79.5386274602671
10035,444.99,383.780343221273
10036,480,425.388832855643
10037,225,250.456008087148
10038,79,65.7623266922604
10039,189.85,201.080347967258
10040,159.99,211.855132886781
10041,199.99,188.648037165059
10042,115,84.1957377483186
10043,289.95,328.346203238445
10044,499.95,397.140028532478
10045,199.99,216.753567943449
10046,550,543.758771499414
10047,209.99,229.848511441157
10048,185,180.507002122236
10049,100,86.1227748106634
10050,279.99,256.697786319516
10051,614.99,591.375613746643
10052,259,204.214872554424
10053,240,208.65490135338
10054,69.99,44.4894097285686
10055,398.99,320.96900328333
10056,175,164.279769993588
10057,84.99,127.106871500553
10058,269.99,219.786343083775
10059,295,213.517266091559
10060,210,193.633535979809
10061,160,222.703045675188
10062,0.99,-26.654596367167
10063,304.89,241.92090402729
10064,0.99,-19.2691953714695
10065,195,163.732246435363
10066,319,338.393967903452
10067,389.99,452.348804961352
10068,79.99,71.5942752142328
10069,254.99,240.126461284964
10070,115,102.433820144428
10071,159.95,209.521109623012
10072,279.99,308.243820595258
10073,99.99,97.3446144848082
10074,75,86.0532619467845
10075,135,95.6141522266324
10076,130,107.961008077005
10077,119.95,193.206802351127
10078,50,65.349209534595
10079,269.94,217.680314382299
10080,380,419.059920442065
10081,0.99,-13.5144348629632
10082,169.95,209.892047598492
10083,319.85,499.670986372079
10084,329.99,500.755797234447
10085,249.95,160.757788769244
10086,130,107.91356812003
10087,550,509.48652734718
10088,169.98,205.417106388792
10089,149.99,146.122447815171
10090,305,276.372824335949
10091,0.01,-8.7358755423264
10092,450,473.700952611309
10093,194.29,231.06419780683
10094,193.15,230.472357375602
10095,62,61.5317348153002
10096,489.99,386.217589541566
10097,99,59.309357492998
10098,45,41.9518937482172
10099,134.95,137.903494646056
10100,199.99,186.781436755595
10101,264.99,242.01141701931
10102,349,481.209412033914
10103,160,103.256235975618
10104,295,281.631692373771
10105,199,200.636245611349
10106,279.95,221.229213291999
10107,149.95,76.0959382038309
10108,290,295.305757445583
10109,339.99,353.616366806109
10110,99,85.8450986283613
10111,320,253.820465475249
10112,255,46.0010805689748
10113,114.99,113.480985152106
10114,250,263.260304674131
10115,250,203.256227990476
10116,549.99,507.262905660385
10117,215,218.171145904945
10118,325,310.949363707179
10119,199.99,194.584391389604
10120,250,198.816081383608
10121,249.99,221.566778727033
10122,299.99,226.000402647382
10123,159.99,141.395448985776
10124,9.99,43.9392116332479
10125,125,191.834819288783
10126,344,213.649281373982
10127,100,52.7966328572134
10128,250,203.409847496698
10129,175,199.298892112809
10130,100,80.0120578962695
10131,150,148.470132611591
10132,119.99,213.145888967129
10133,225,194.731681007979
10134,49.49,42.6752060250337
10135,225,152.910650943445
10136,389.99,295.236097460419
10137,255,260.209297778501
10138,25,49.4962803134817
10139,274.99,346.651993278428
10140,0.99,39.8598372689365
10141,185,158.17583120114
10142,250,238.22607445009
10143,99,130.344025917098
10144,215,267.64596772039
10145,58,28.4784979778814
10146,187.5,195.316193695386
10147,189.99,196.865805372819
10148,229,290.353048718402
10149,159.93,199.012245580951
10150,89.95,83.5278520556327
10151,60,81.2958960633599
10152,0.99,12.126601814167
10153,639.99,544.005358774816
10154,40,59.0765013519582
10155,284.99,224.377655988338
10156,29.99,30.8617227281088
10157,49.99,40.4739319948424
10158,139.98,175.886648613737
10159,199,227.500422534525
10160,294.99,318.106714356975
10161,499,538.577003400541
10162,50,64.8900809450294
10163,299.99,386.555043633293
10164,270,284.334022090866
10165,80,79.4327195370739
10166,0.01,23.8827188427646
10167,399.99,283.268230136112
10168,279.95,220.741932847
10169,50,62.2743864133376
10170,329,373.619976463978
10171,187.5,196.741745650825
10172,269,354.997607377246
10173,50,50.350153058782
10174,0.99,11.4105509316131
10175,65,68.6172572232335
10176,89.99,96.0746865535342
10177,149,172.768104018086
10178,184.95,206.492223812059
10179,99,116.169845538402
10180,225,230.931438293863
10181,200,206.278507005238
10182,100,66.7101670747582
10183,319,313.933148615761
10184,15,149.748816303872
10185,99,99.5474264861635
10186,99.99,111.803417902162
10187,174.95,121.656852945521
10188,299,270.549660451034
10189,0.99,3.60646344567353
10190,50,63.8427645885644
10191,215,217.56117608031
10192,62,65.8508225285601
10193,250,168.867627495196
10194,100,134.345520815187
10195,200,58.0501459585586
10196,99.99,94.9615627657888
10197,404.99,401.449223135529
10198,0.99,13.3811504125046
10199,50,61.3834188252358
10200,89.99,133.841625587297
10201,49.99,72.3416037923642
10202,100,85.9416559565169
10203,79.99,86.1575845617841
10204,309.99,239.593657654617
10205,415,457.026962282474
10206,200,170.625789022799
10207,269,349.785097343949
10208,184.99,175.734657931532
10209,50,61.4553832417778
10210,165,198.649907844506
10211,25,-1.69435752637302
10212,299,270.833595746427
10213,99,94.649467560632
10214,99,115.596882381346
10215,374.95,529.527195029223
10216,189,198.052416477685
10217,75,36.5140392685505
10218,175,187.030668786499
10219,480,421.808871325481
10220,0.99,-12.1899309876942
10221,465.99,446.085053128893
10222,399.99,203.643685075956
10223,0.99,-11.6823739968307
10224,50,61.574883179166
10225,70,90.0685859414044
10226,1,29.9727909354929
10227,299.99,251.460718417385
10228,150,196.430309233373
10229,187.99,292.820128774731
10230,42,39.6576020104508
10231,399.99,410.077923875856
10232,425,511.894159924094
10233,0.99,-23.1770218752704
10234,339,345.396510938849
10235,164.99,182.877818846398
10236,319.95,292.254103822788
10237,99,100.840858766527
10238,0.99,-12.1937191307352
10239,398.99,331.579399760947
10240,55,62.068823187098
10241,99.99,84.0035346634831
10242,175,163.611261527128
10243,140,129.109037493714
10244,155,319.948351702831
10245,300,267.011938545
10246,400,228.984117510733
10247,1,6.15868830281697
10248,89.99,108.048049490773
10249,114.94,67.0131682345726
10250,45,37.5965229414377
10251,89,102.715208351907
10252,159.99,211.644489877929
10253,200,224.893363339468
10254,229.97,25.5884810013221
10255,0.99,-21.9779500205533
10256,40,54.807075552746
10257,499.99,368.213733930576
10258,0.99,4.74184302564074
10259,150,149.183209835313
10260,334.99,343.403265649432
10261,250,120.220838144547
10262,59.95,65.928931408194
10263,50,70.3368987597256
10264,225,142.726126531331
10265,80,75.9471151598281
10266,320,330.181927935987
10267,335,366.733933526262
10268,200,186.065809311381
10269,100,82.6748460634929
10270,29.99,23.5518466265109
10271,75,75.0454809619679
10272,305,313.467815761322
10273,150,149.70818102517
10274,144.99,149.129662344624
10275,78,71.7842141036979
10276,19.95,32.5221500852566
10277,300,360.296039154133
10278,100,91.6775842051803
10279,399,329.578816307949
10280,329.99,330.5488514089
10281,0.01,15.4400227285508
10282,199.99,221.575412257238
10283,20,60.0453145068489
10284,100,152.177827918999
10285,0.01,5.32755952771775
10286,41,11.3908746423013
10287,439.99,386.783314760627
10288,74.99,83.2079364340086
10289,250,218.618647666541
10290,50,33.950071409939
10291,0.99,3.18231869666402
10292,0.99,38.9614320361093
10293,5,-5.93686254679325
10294,19.99,21.3145859733882
10295,50,60.1089484886421
10296,89.99,91.6480675358172
10297,490,424.695890174542
10298,99,129.26351345969
10299,200,72.952508263103
10300,39.99,63.2781019315695
10301,58,65.4585692258151
10302,225,142.89071806991
10303,50,33.3851711968446
10304,200,224.782790306075
10305,0.99,8.40798238955141
10306,80,36.6213801423133
10307,250,382.230132473673
10308,325,278.860930090211
10309,25,21.2295279774135
10310,100,107.059442271758
10311,185,207.198098744214
10312,305,313.396604286501
10313,99.99,90.0946272564898
10314,500,242.514136866147
10315,350,365.955870253789
10316,187.99,291.628715533816
10317,109.98,88.3205492651242
10318,9.99,8.08818440060858
10319,345,338.059192043098
10320,350,566.917142817688
10321,19.95,14.791275428204
10322,5,24.3863884648076
10323,100,90.9716096946479
10324,70,72.0562097000882
10325,124,149.367163579764
10326,125,121.602062150042
10327,0.99,3.05692202759767
10328,80,40.4793709360308
10329,97.5,98.2928065064611
10330,0.1,17.0001659540986
10331,100,107.531789695909
10332,375,357.200225866858
10333,20,42.5446100413647
10334,99.75,62.125835523693
10335,250,189.524812485221
10336,70,79.0368670359994
10337,100,140.292507108661
10338,400,403.804668321059
10339,48,67.5114530103317
10340,0.99,27.618701455767
10341,40,7.2192514161805
10342,295,265.234023799015
10343,130,142.656851885186
10344,310,276.485986274257
10345,80,94.5472358708111
10346,250,227.290342723074
10347,150,86.1739193988007
10348,99.99,103.406209018962
10349,40,48.613722757363
10350,75,60.5967050343727
10351,140,86.3205826127157
10352,50,55.8883195067147
10353,292.5,325.516020105069
10354,100,125.056709358348
10355,74,79.3131673737766
10356,134.61,126.994874857764
10357,100,85.2351100629189
10358,125,126.78171341926
10359,275,225.778075791222
10360,0.99,4.75610107727019
10361,75,79.7635164101059
10362,189.99,238.245665705403
10363,149.99,167.139213775529
10364,75,76.4334718984917
10365,1,22.71047820807
10366,99.99,75.4110592868445
10367,199.99,176.675205536814
10368,149.99,150.477107757433
10369,339,243.653371557338
10370,99,105.717274314327
10371,0.99,-6.924316596433
10372,75,81.3640642708541
10373,120,129.882014542139
10374,185.49,146.929190774888
10375,350,352.440937241535
10376,150,164.640156360615
10377,179.96,132.258109948149
10378,242,234.946326926947
10379,9.99,4.17422629476975
10380,50,76.2194682742143
10381,389.99,381.036840493944
10382,95,64.8085372648058
10383,264.95,121.029648368435
10384,75,80.7734621576022
10385,15,160.849371519834
10386,165,236.43381988837
10387,49.99,55.490876877624
10388,187,146.920637845713
10389,100,89.6005552735334
10390,15,160.377566362612
10391,29.99,55.450468880429
10392,150,133.194575524701
10393,71,70.6302698379162
10394,200,221.002654878375
10395,90,121.129525462408
10396,150,149.243478659029
10397,0.99,8.56384516250199
10398,0.99,98.4583393965773
10399,299,286.974728514112
10400,30,27.2529976507539
10401,0.99,-9.36666273929249
10402,0.01,-10.1016970011341
10403,0.99,34.3310023312965
10404,179,111.537785641344
10405,75,65.3393776140833
10406,70,72.5236417296348
10407,99.99,112.757230817436
10408,99.99,98.2951042979936
10409,175,218.596243726398
10410,400,339.127131760784
10411,150,121.864530160014
10412,90,132.528225494709
10413,120,189.454970561613
10414,280,262.692006823835
10415,33,33.6126357347236
10416,89.99,59.4228061613846
10417,115,104.696548462557
10418,130,132.005685256475
10419,9.5,33.6966697369689
10420,0.99,20.9637354908523
10421,0.99,-20.927289282486
10422,0.99,-8.60968205138059
10423,350,-25.1337619481565
10424,249.99,245.824107585512
10425,200,228.056248043892
10426,310,289.35855267933
10427,245,219.219714661247
10428,458,521.54091730072
10429,265,294.564759835324
10430,89,74.4518701864245
10431,0.99,-25.079864912043
