UniqueID,startprice.predict.Final.glmnet
10001,154.892844123875
10004,248.482784476614
10005,284.469497162213
10008,307.462530885801
10012,99.8905577655806
10016,370.351755227665
10018,209.612331024544
10020,76.9032035611011
10022,182.796680983636
10023,182.580351420892
10024,338.474195008784
10025,498.796309630163
10026,196.715674447407
10028,212.733662561125
10029,253.131843760972
10033,320.585491949853
10035,368.187227187593
10036,387.8345124543
10038,76.9375086937971
10039,184.591519600524
10040,205.019676126582
10042,94.7559664820376
10043,347.114652036289
10044,376.003306864639
10046,549.118372279453
10047,234.642010156175
10052,218.159627983345
10053,190.51173831765
10054,47.5091018931615
10055,341.847048291363
10057,125.387542301813
10058,230.587188790872
10059,224.835332465472
10060,200.099438681065
10063,266.825633764454
10065,160.838612211134
10066,354.687289137536
10067,467.055808032465
10069,236.042883458934
10071,219.459229537801
10072,322.060680902151
10077,203.236871926663
10079,231.945292724633
10082,217.467960270313
10083,516.020002847951
10084,510.314111912519
10085,164.752477368188
10087,508.404713339048
10088,211.688813832454
10093,224.950681411415
10094,214.599280576507
10096,382.309870697887
10100,176.865280564779
10102,488.716963240898
10103,112.588908934497
10104,270.536283596216
10106,249.43722978545
10107,101.500449606784
10110,104.360659234957
10111,231.990254898618
10112,66.55081793367
10115,197.828253669936
10116,520.7669204944
10120,175.469351776348
10121,213.512167357651
10122,215.641123233335
10126,235.38396129318
10127,65.9019994986795
10128,198.003031402602
10129,198.419950835322
10132,206.465439302197
10133,188.479722144554
10135,137.039941771932
10136,326.67263649996
10139,361.972890065967
10144,262.568211808108
10146,189.421703156461
10148,271.751071092625
10149,211.505623074185
10153,557.677482339934
10155,205.70605804421
10158,175.578370207861
10160,304.87170131853
10163,366.393492667702
10164,273.691199919695
10167,281.553848184757
10168,244.607974359419
10170,354.439965601874
10171,189.578246327331
10172,359.11085507051
10182,47.9733017333628
10184,147.00735521945
10188,268.76371167017
10191,216.610065212459
10193,164.842961570128
10195,59.2258102864405
10197,379.242297223375
10199,62.8185185577313
10200,119.904662379324
10204,240.529784330911
10206,162.071522570597
10207,355.517275318771
10212,268.574014571602
10215,516.566487168947
10216,205.876408398476
10217,39.038708335725
10219,461.712197556495
10221,418.607519097823
10222,216.380245759126
10229,295.89967285683
10232,516.109661236417
10235,182.227298530942
10236,317.764220440157
10239,350.787631186298
10241,54.5640934583316
10244,291.308810160957
10246,224.625234082014
10249,78.1568172481377
10252,209.841157319852
10254,42.3778738034413
10257,376.982403716121
10260,346.207010329028
10261,146.947236121952
10264,121.814085601721
