UniqueID,Probability1
11862,0.0919727782193984
11863,0.386969315962866
11864,0.089584477160713
11865,0.792799683349689
11866,0.0413340469624031
11867,0.0605616260636793
11868,0.388231530367268
11869,0.0999039423711259
11870,0.417281402874989
11871,0.738989701013182
11872,0.174175121464705
11873,0.479999682762361
11874,0.219304384712102
11875,0.886994547635167
11876,0.390324229532399
11877,0.880843061707506
11878,0.733051807950299
11879,0.350301726099775
11880,0.264114153644165
11881,0.804926583995474
11882,0.0137891511596614
11883,0.176159174763022
11884,0.124386777169183
11885,0.374078522868687
11886,0.207933218439588
11887,0.508386889593939
11888,0.350437556170627
11889,0.118760943162078
11890,0.135467570174909
11891,0.949562873025753
11892,0.127758251867279
11893,0.860114601363331
11894,0.315328897963087
11895,0.119574661867024
11896,0.0432273649877205
11897,0.232310453799164
11898,0.317515177369777
11899,0.19075257922268
11900,0.230468000720947
11901,0.615259839490585
11902,0.91569426657633
11903,0.0697530037509873
11904,0.732727293660184
11905,0.0479945188098217
11906,0.849449068777715
11907,0.406538822186904
11908,0.17049636181143
11909,0.0027057930864483
11910,0.312132578310531
11911,0.0412061221703815
11912,0.153341542818531
11913,0.79799535839837
11914,0.593704791715416
11915,0.481893526407801
11916,0.0727207662592286
11917,0.246655383266813
11918,0.535289855407705
11919,0.207444782561489
11920,0.0841243488590607
11921,2.32702455566558e-07
11922,0.833886336662668
11923,0.988781902996148
11924,0.457286440995632
11925,0.979349858613665
11926,0.11132384671992
11927,0.802360844522897
11928,0.483829035457692
11929,0.353936112343252
11930,0.911233376496652
11931,0.300446494769902
11932,0.232618617942083
11933,0.836880625115154
11934,0.0618862288859576
11935,0.270622990023841
11936,0.294515344211783
11937,0.799364941305614
11938,0.663173524259148
11939,0.166228363173493
11940,0.706185933126858
11941,0.537046726600751
11942,0.766365637969087
11943,0.187154543897195
11944,0.765125989908899
11945,0.897253587485166
11946,0.791677653055707
11947,0.979452974081927
11948,0.0936420254280008
11949,0.831113788664003
11950,0.777881896760785
11951,0.251262114212797
11952,0.15758345123858
11953,0.976038553817199
11954,0.343241558174377
11955,0.771935329688829
11956,0.909976841907731
11957,0.672085557473679
11958,0.158049647358335
11959,0.846596591188293
11960,0.787470888778909
11961,0.689666234564562
11962,0.190087304867891
11963,0.216108503581796
11964,0.346912680132683
11965,0.251318727369461
11966,0.76081158602762
11967,0.766792566211596
11968,0.904199138541497
11969,0.837493792029031
11970,0.881266877394271
11971,0.727392864420377
11972,0.785079184583994
11973,0.845441394539558
11974,0.989750232646226
11975,0.734065579138947
11976,0.683445660371074
11977,0.511902227984311
11978,0.626938144553302
11979,0.887608362952594
11980,0.859239298501764
11981,0.820986502880247
11982,0.864888333351376
11983,0.910318656757315
11984,0.934751959072716
11985,0.910399993561036
11986,0.178483564385208
11987,0.841278793969819
11988,0.157127586569478
11989,0.933238019333418
11990,0.872317572708396
11991,0.825403088516021
11992,0.790168317998947
11993,0.917848707371002
11994,0.18900595041201
11995,0.718452274060275
11996,0.742249783226428
11997,0.378379441993107
11998,0.351851684988789
11999,0.403758874765545
12000,0.767803619870651
12001,0.895629403756866
12002,0.946032944284853
12003,0.919958412244717
12004,0.819984016892085
12005,0.952520097183076
12006,0.952102898619427
12007,0.793373889429478
12008,0.325121971837943
12009,0.721269794160254
12010,0.924350074042818
12011,0.921124299981158
12012,0.372274428140169
12013,0.346394899228484
12014,0.379387750540216
12015,0.893529401586549
12016,0.348671296256026
12017,0.887492989626877
12018,0.861569046006647
12019,0.842667889700334
12020,0.762185105718819
12021,0.841343772774571
12022,0.79110349836126
12023,0.776079186898085
12024,0.090115213988259
12025,0.881782435093133
12026,0.951437064289231
12027,0.930180361982847
12028,0.437105251182349
12029,0.752232784686607
12030,0.869831285644807
12031,0.859891341486136
12032,0.797850364010092
12033,0.778886325776241
12034,0.790359160355065
12035,0.0164390562007166
12036,0.335361507229411
12037,0.536124813501682
12038,0.0565136505714441
12039,0.836325559866293
12040,0.222453199276953
12041,0.707515732370909
12042,0.713291786162576
12043,0.0772783553791425
12044,0.6539159885579
12045,0.588313240266041
12046,0.700740732671271
12047,0.125199606325676
12048,0.753995895562405
12049,0.899410461755451
12050,0.184961081475737
12051,0.795233608597023
12052,0.235468324540956
12053,0.691929350428549
12054,0.208770245542577
12055,0.852913789852891
12056,0.982421070594457
12057,0.202882330873436
12058,0.833493566899349
12059,0.78024553805918
12060,0.332071445777554
12061,0.872788365287103
12062,0.928363829918009
12063,0.595548243179533
12064,0.814025616255391
12065,0.745291853295651
12066,0.728097382824594
12067,0.873704597874325
12068,0.842645095664183
12069,0.0291197239208652
12070,0.146053411528961
12071,0.270476668534802
12072,0.780008682049098
12073,0.696823466815464
12074,0.633885850177191
12075,0.515022667726486
12076,0.908735301664469
12077,0.127741403343659
12078,0.321473302489407
12079,0.872089067557812
12080,0.651051243739398
12081,0.853134411475533
12082,0.795037312821663
12083,0.885337139076232
12084,0.898334384937997
12085,0.233840481622342
12086,0.268884130519799
12087,0.977707044537061
12088,0.133774688652762
12089,0.729207543754875
12090,0.970507674555084
12091,0.849234370026692
12092,0.595645067940245
12093,0.690443694335464
12094,0.826969956752814
12095,0.22696783188613
12096,0.923133311452048
12097,0.952244124954058
12098,0.265401356454066
12099,0.467187874522062
12100,0.283646632211888
12101,0.322700263723
12102,0.993356467783706
12103,0.0641576656186916
12104,0.247574783623391
12105,0.944279059637887
12106,0.050662423563691
12107,0.985413876486849
12108,0.424984436388098
12109,0.123459138225785
12110,0.27004123987512
12111,0.870453130377395
12112,0.49060934966309
12113,0.932951621653992
12114,0.834851597265663
12115,0.52910763929353
12116,0.766242251145442
12117,0.500233598222174
12118,0.873234010187578
12119,0.249863878609597
12120,0.185207579002726
12121,0.877442790284464
12122,0.494707314886707
12123,0.91205335146959
12124,0.836607338936475
12125,0.918232861676729
12126,0.916996762186947
12127,0.940569456832992
12128,0.199831302591542
12129,0.932315799463826
12130,0.818205366350166
12131,0.292074478754012
12132,0.689620473654272
12133,0.438462216658978
12134,0.964218075679028
12135,0.185748495482776
12136,0.759212855848293
12137,0.419183472980057
12138,0.683055131761321
12139,0.980056326679606
12140,0.767694250230453
12141,0.815494918644622
12142,0.240277840568142
12143,0.195856854042768
12144,0.11632139894587
12145,0.779581081638468
12146,0.986571141740084
12147,0.832578216451137
12148,0.344286667865817
12149,0.8898707388183
12150,0.0406435895054756
12151,0.787134049896661
12152,0.828713009225216
12153,0.0797013931620064
12154,0.565770206226821
12155,0.580351642579786
12156,0.715261487111912
12157,0.911605141929619
