"UniqueID","startprice","startprice.predict."
10001,159.99,154.611590666667
10002,0.99,6.90763999999993
10003,199.99,202.508271
10004,235,269.731452261905
10005,199.99,214.823362023088
10006,175,182.860941761905
10007,100,132.997488156066
10008,329.99,317.343593284993
10009,0.99,31.8890346666666
10010,150,130.237805609023
10011,199.99,199.060591333334
10012,99.99,100.192765883117
10013,20,25.3825603333333
10014,75,78.6581983354977
10015,199.99,203.296637666667
10016,344.95,403.680706446275
10017,184.5,195.175283333333
10018,209.98,240.364693698413
10019,375,361.783493257243
10020,95,89.8922421926406
10021,125,136.928424
10022,187.5,193.671438666667
10023,129.99,157.919957666667
10024,329.99,318.382238737374
10025,149,452.871615731601
10026,238.8,249.228729333333
10027,84.99,93.5905631212121
10028,249.99,202.403322
10029,309.99,254.430611380952
10030,319.95,366.390266333333
10031,185,193.349492333333
10032,90,90.4521732164501
10033,299.98,376.610924
10034,49,124.312563674603
10035,444.99,360.943759185814
10036,480,385.684022666667
10037,225,228.619024
10038,79,89.9089021926406
10039,189.85,178.502275142857
10040,159.99,207.762965
10041,199.99,195.691158
10042,115,94.171342025974
10043,289.95,287.32744847619
10044,499.95,403.748316666666
10045,199.99,202.796564666667
10046,550,492.015815388888
10047,209.99,216.363493
10048,185,193.510855
10049,100,94.1295806666667
10050,279.99,255.356042352092
10051,614.99,527.967712055554
10052,259,210.224789666666
10053,240,202.211819
10054,69.99,78.8651150021644
10055,398.99,413.581975166666
10056,175,155.262297634921
10057,84.99,152.629636166667
10058,269.99,209.215494142857
10059,295,219.098921333333
10060,210,190.857191
10061,160,218.701858222222
10062,0.99,10.7522479999999
10063,304.89,215.820431333333
10064,0.99,6.55961999999993
10065,195,164.254994380952
10066,319,322.752146848485
10067,389.99,435.249231636363
10068,79.99,84.6934385974025
10069,254.99,226.297105047619
10070,115,112.291756666667
10071,159.95,202.771171666667
10072,279.99,349.12541
10073,99.99,86.3174958412698
10074,75,63.0265731968558
10075,135,89.6410905381987
10076,130,133.589946
10077,119.95,193.423552333333
10078,50,53.2655660163047
10079,269.94,219.379555047619
10080,380,406.316190922077
10081,0.99,37.5175563266734
10082,169.95,203.156946809524
10083,319.85,411.78503130303
10084,329.99,446.937713333332
10085,249.95,172.498592380952
10086,130,133.764935333333
10087,550,484.618550555555
10088,169.98,206.835125
10089,149.99,152.068655333333
10090,305,250.428281650794
10091,0.01,29.6954546562882
10092,450,398.852681396825
10093,194.29,217.026618714286
10094,193.15,207.980008023088
10095,62,55.2344275552226
10096,489.99,404.885906
10097,99,86.040064466443
10098,45,61.0425993333334
10099,134.95,142.498489
10100,199.99,194.943435666667
10101,264.99,284.112662333333
10102,349,417.602885636363
10103,160,149.922873031746
10104,295,245.732741047619
10105,199,201.237476333333
10106,279.95,236.022540142857
10107,149.95,108.644902835498
10108,290,271.522677761905
10109,339.99,378.182720089132
10110,99,94.8849464545454
10111,320,226.454517333333
10112,255,67.834045825397
10113,114.99,101.043687
10114,250,243.050707666667
10115,250,195.590133666667
10116,549.99,463.795039969696
10117,215,209.298258666667
10118,325,291.046325
10119,199.99,208.776172333334
10120,250,174.348406785714
10121,249.99,212.684941666667
10122,299.99,211.105859603175
10123,159.99,132.119130171218
10124,9.99,77.6316907997763
10125,125,154.113073006549
10126,344,217.059811
10127,100,50.4089832060317
10128,250,195.414469666667
10129,175,179.253189333333
10130,100,90.8368836666666
10131,150,153.836743095238
10132,119.99,186.745074
10133,225,202.666284
10134,49.49,54.5316809111416
10135,225,107.6390745
10136,389.99,404.455670333333
10137,255,199.782423063492
10138,25,31.9762263333333
10139,274.99,335.615636611111
10140,0.99,54.3379189826433
10141,185,147.044207
10142,250,171.216421006549
10143,99,131.159673761905
10144,215,227.438558714286
10145,58,52.8349303333334
10146,187.5,194.383465666667
10147,189.99,191.225968333333
10148,229,267.796346619048
10149,159.93,191.238072
10150,89.95,78.1962673748196
10151,60,68.4082731911423
10152,0.99,37.2582433333333
10153,639.99,461.45025177922
10154,40,39.9526295
10155,284.99,233.214635857143
10156,29.99,44.0058096796538
10157,49.99,47.761206858263
10158,139.98,172.235045666667
10159,199,206.887228118326
10160,294.99,300.084776692308
10161,499,462.711974031746
10162,50,51.6218853647895
10163,299.99,358.891028184371
10164,270,241.982419047619
10165,80,50.5206756666667
10166,0.01,51.2963156666666
10167,399.99,293.734670358975
10168,279.95,234.565798476191
10169,50,48.2818290703842
10170,329,327.638416039682
10171,187.5,194.514787666667
10172,269,317.965269952381
10173,50,62.0098141349207
10174,0.99,31.5603143333332
10175,65,53.3995629362181
10176,89.99,78.1351293755486
10177,149,182.027456721501
10178,184.95,202.813031
10179,99,96.639273857143
10180,225,183.92636052381
10181,200,192.70634897619
10182,100,47.1026747012988
10183,319,320.179837025641
10184,15,157.320544904762
10185,99,61.6512320183152
10186,99.99,98.848817054155
10187,174.95,109.027142806471
10188,299,243.307051380952
10189,0.99,21.8307853333333
10190,50,52.7843888303335
10191,215,209.199783571429
10192,62,53.1109237110667
10193,250,118.917604357143
10194,100,112.237913666667
10195,200,94.6117226666667
10196,99.99,81.990013
10197,404.99,390.083133666666
10198,0.99,60.4150083333337
10199,50,63.0168461269842
10200,89.99,151.334750833333
10201,49.99,53.0285600000002
10202,100,92.7554082380952
10203,79.99,82.1381203333333
10204,309.99,227.777930666667
10205,415,432.532690333333
10206,200,172.712208047619
10207,269,317.605774952381
10208,184.99,142.131607666667
10209,50,50.7761034730147
10210,165,156.500577659802
10211,25,24.4728734761905
10212,299,243.750105380952
10213,99,59.8919015771902
10214,99,119.11886772805
10215,374.95,438.061909588744
10216,189,205.708670666667
10217,75,78.8944680021644
10218,175,189.571211333333
10219,480,419.745933333333
10220,0.99,9.71254066666656
10221,465.99,386.289814
10222,399.99,210.011344
10223,0.99,9.71254066666656
10224,50,49.9667862132312
10225,70,73.025526
10226,1,27.7124240476191
10227,299.99,238.429106555556
10228,150,165.405858690476
10229,187.99,264.915051761905
10230,42,47.2382252076891
10231,399.99,328.445692
10232,425,431.372191428571
10233,0.99,26.9768194297264
10234,339,327.769696238095
10235,164.99,174.727012
10236,319.95,338.441555025641
10237,99,69.0528447378179
10238,0.99,37.7276886883012
10239,398.99,404.837577666666
10240,55,51.0185580467837
10241,99.99,56.936933
10242,175,148.498947126984
10243,140,98.4194654188034
10244,155,226.776760095238
10245,300,220.038138491342
10246,400,211.641242936508
10247,1,55.1225747849928
10248,89.99,140.647398
10249,114.94,96.9016727878787
10250,45,63.1258340880813
10251,89,75.4903106666667
10252,159.99,181.762510333333
10253,200,211.579942964647
10254,229.97,45.7937911558442
10255,0.99,23.1489917481204
10256,40,42.1493009492052
10257,499.99,390.473930095238
10258,0.99,40.5028266301176
10259,150,153.749878428571
10260,334.99,319.112770943723
10261,250,182.57824047619
10262,59.95,50.6175322048371
10263,50,68.4727267829059
10264,225,100.652357403319
10265,80,69.7639411756783
10266,320,349.013242
10267,335,336.06449118254
10268,200,145.426296857143
10269,100,75.9341086618097
10270,29.99,40.5252885901876
10271,75,76.1585586428572
10272,305,288.361855380953
10273,150,134.707468808473
10274,144.99,157.752437238095
10275,78,64.3424176666667
10276,19.95,27.130143968254
10277,300,342.403250868353
10278,100,90.9672286479925
10279,399,357.832961
10280,329.99,293.526569023809
10281,0.01,26.3824140000001
10282,199.99,217.303696666667
10283,20,41.3473178571429
10284,100,161.205287309524
10285,0.01,16.3374800476191
10286,41,43.6049649047619
10287,439.99,384.580889962149
10288,74.99,77.613152134537
10289,250,179.383903
10290,50,43.6554606666667
10291,0.99,39.3906427936508
10292,0.99,61.7025550476193
10293,5,21.5259954444445
10294,19.99,39.2072845841258
10295,50,46.0969863907306
10296,89.99,67.6678884517251
10297,490,344.071660253968
10298,99,132.498397808473
10299,200,79.4205600465158
10300,39.99,41.4935402857143
10301,58,49.6472997437533
10302,225,95.2568943650793
10303,50,52.4368191666666
10304,200,206.297213888889
10305,0.99,29.1697719999999
10306,80,78.9044680021644
10307,250,320.551304285714
10308,325,297.781605602453
10309,25,47.7722876400017
10310,100,89.3362342499999
10311,185,154.246133386555
10312,305,288.593551380952
10313,99.99,61.9532868365655
10314,500,284.396042
10315,350,334.288709849206
10316,187.99,264.763079095238
10317,109.98,96.006134025974
10318,9.99,30.3831989999999
10319,345,341.25906718254
10320,350,459.336104809523
10321,19.95,41.0358041100566
10322,5,49.7132033066683
10323,100,83.9451972778202
10324,70,51.0480700819613
10325,124,157.945710904762
10326,125,104.956717446357
10327,0.99,68.8651056666669
10328,80,81.5962952640692
10329,97.5,77.610844
10330,0.1,50.4657705549482
10331,100,134.351431809524
10332,375,294.823313
10333,20,33.1914995
10334,99.75,92.8352319983272
10335,250,174.825109
10336,70,71.691409352729
10337,100,140.465119916361
10338,400,336.847562190476
10339,48,49.7477868496381
10340,0.99,10.4682069999999
10341,40,45.6869333015873
10342,295,246.408008666667
10343,130,156.453198380952
10344,310,259.569326520202
10345,80,57.593731
10346,250,244.068187031746
10347,150,99.8744826259601
10348,99.99,92.277480797619
10349,40,43.6689503333333
10350,75,91.4765484069263
10351,140,72.8414080193957
10352,50,40.884671861358
10353,292.5,312.885946454212
10354,100,108.922287892857
10355,74,62.4517050000001
10356,134.61,102.687081069756
10357,100,97.2441257142856
10358,125,107.405676366805
10359,275,225.294851
10360,0.99,17.0300548571428
10361,75,59.5980240454545
10362,189.99,186.489150666667
10363,149.99,171.814945
10364,75,68.9553977460317
10365,1,38.2268630909091
10366,99.99,101.466547454545
10367,199.99,189.700387047619
10368,149.99,115.223604041595
10369,339,260.559397
10370,99,126.164106642857
10371,0.99,40.6066232638603
10372,75,69.6198649082846
10373,120,101.315621615915
10374,185.49,160.534488333333
10375,350,332.328490031746
10376,150,135.821992427128
10377,179.96,151.435778833333
10378,242,234.726277526695
10379,9.99,29.3482546666665
10380,50,67.8428858606655
10381,389.99,353.619223201687
10382,95,97.1261613593073
10383,264.95,84.3080534949495
10384,75,71.4624737619048
10385,15,172.608705
10386,165,194.434339222222
10387,49.99,47.0642032857144
10388,187,168.220328333333
10389,100,88.5846433333333
10390,15,172.608705
10391,29.99,59.1301114397548
10392,150,129.397179599789
10393,71,67.7884591198552
10394,200,209.047560666666
10395,90,98.5895995543362
10396,150,111.821393918697
10397,0.99,20.0545026666666
10398,0.99,156.496050047619
10399,299,271.288691952381
10400,30,39.0336463333334
10401,0.99,30.4090187918192
10402,0.01,15.9527002857144
10403,0.99,80.534574920635
10404,179,63.7675750909092
10405,75,56.3417740366826
10406,70,74.9694240952381
10407,99.99,91.9582538571428
10408,99.99,80.2692093065529
10409,175,176.931065666667
10410,400,253.455148333333
10411,150,107.421774537627
10412,90,103.815610426634
10413,120,152.959969674603
10414,280,231.164841666667
10415,33,39.5532471029371
10416,89.99,86.5450126808668
10417,115,87.6964814444443
10418,130,101.200777687675
10419,9.5,20.1224846666666
10420,0.99,53.1922533333336
10421,0.99,12.7142779206349
10422,0.99,31.9494802286497
10423,350,45.9770214761906
10424,249.99,224.779463333333
10425,200,150.723788849206
10426,310,252.000849714286
10427,245,225.162730526695
10428,458,447.82379768254
10429,265,237.972612
10430,89,60.3972526666667
10431,0.99,45.3980128095239
10432,228.59,212.847765666667
10433,249.97,199.219297333333
10434,249.99,207.179736666667
10435,250,164.828780563492
10436,500,433.181704666667
10437,100,88.824079952381
10438,1,125.457008666667
10439,299,234.71491231746
10440,340,187.700646333333
10441,0.99,22.6717022834358
10442,9.99,82.2932883475336
10443,50,67.9991516666667
10444,25,47.779778468254
10445,99.99,110.599626921415
10446,0.01,11.1555656666667
10447,248.18,186.387302658008
10448,50,37.9317003889415
10449,200,179.231221
10450,0.99,16.6002072857142
10451,185,212.089331784993
10452,1.99,65.412578666667
